Source,Target,Weight
2hfishingpolet2,Tier 2 Timber,"(None, 12)"
2hfishingpolet2,Leathers,"(None, 3)"
2hfishingpolet2,Cloth,"(None, 2)"
arrowt1,flintt1,"('Flint', 5)"
arrowt1,woodt1,"('Green Wood', 2)"
arrowt1,feathert1,"('Feathers', 3)"
2hfishingpolet1,woodt1,"('Green Wood', 1)"
2hfishingpolet1,fibert1,"('Fibers', 1)"
shott2,ingott2,"('Iron Ingot', 4)"
shott2,clotht2,"('Linen', 1)"
shott2,gunpowdert2,"('Gunpowder', 1)"
1hskinningknifet1,flintt1,"('Flint', 1)"
1hskinningknifet1,woodt1,"('Green Wood', 1)"
1hpickt1,flintt1,"('Flint', 1)"
1hpickt1,woodt1,"('Green Wood', 1)"
arrowt2,ingott2,"('Iron Ingot', 4)"
arrowt2,timbert2,"('Timber', 2)"
arrowt2,feathert1,"('Feathers', 3)"
1hsicklet1,flintt1,"('Flint', 1)"
1hsicklet1,woodt1,"('Green Wood', 1)"
1hhatchett1,flintt1,"('Flint', 1)"
1hhatchett1,woodt1,"('Green Wood', 1)"
gunpowdert2,charcoalt1,"('Charcoal', 5)"
gunpowdert2,flintt1,"('Flint', 2)"
gunpowdert2,saltpetert1,"('Saltpeter', 1)"
heavyhead_platet2,Tier 2 Metals,"(None, 8)"
heavyhead_platet2,Leathers,"(None, 6)"
heavyhead_platet2,Cloth,"(None, 4)"
heavychest_platet2,Tier 2 Metals,"(None, 16)"
heavychest_platet2,Leathers,"(None, 12)"
heavychest_platet2,Cloth,"(None, 7)"
heavyfeet_platet2,Tier 2 Metals,"(None, 5)"
heavyfeet_platet2,Leathers,"(None, 3)"
heavyfeet_platet2,Cloth,"(None, 1)"
heavyhands_platet2,Tier 2 Metals,"(None, 4)"
heavyhands_platet2,Leathers,"(None, 4)"
heavyhands_platet2,Cloth,"(None, 1)"
mediumchest_leathert2,Tier 2 Leather,"(None, 22)"
mediumchest_leathert2,Cloth,"(None, 12)"
mediumchest_leathert2,Metals,"(None, 1)"
mediumhead_leathert2,Tier 2 Leather,"(None, 11)"
mediumhead_leathert2,Cloth,"(None, 6)"
mediumhead_leathert2,Metals,"(None, 1)"
ringrubyt2,rubycutt1,"('Cut Flawed Ruby', 1)"
ringrubyt2,Trinket Bands,"(None, 1)"
ringrubyt2,Trinket Gem Settings,"(None, 1)"
ringrubyt2,Precious Metals,"(None, 1)"
ringaquamarinet2,aquamarinecutt1,"('Cut Flawed Aquamarine', 1)"
ringaquamarinet2,Trinket Bands,"(None, 1)"
ringaquamarinet2,Trinket Gem Settings,"(None, 1)"
ringaquamarinet2,Precious Metals,"(None, 1)"
ringsapphiret2,sapphirecutt1,"('Cut Flawed Sapphire', 1)"
ringsapphiret2,Trinket Bands,"(None, 1)"
ringsapphiret2,Trinket Gem Settings,"(None, 1)"
ringsapphiret2,Precious Metals,"(None, 1)"
ringonyxt2,onyxcutt1,"('Cut Flawed Onyx', 1)"
ringonyxt2,Trinket Bands,"(None, 1)"
ringonyxt2,Trinket Gem Settings,"(None, 1)"
ringonyxt2,Precious Metals,"(None, 1)"
earringrubyt2,rubycutt1,"('Cut Flawed Ruby', 1)"
earringrubyt2,Trinket Hooks,"(None, 1)"
earringrubyt2,Trinket Gem Settings,"(None, 1)"
earringrubyt2,Precious Metals,"(None, 1)"
earringaquamarinet2,aquamarinecutt1,"('Cut Flawed Aquamarine', 1)"
earringaquamarinet2,Trinket Hooks,"(None, 1)"
earringaquamarinet2,Trinket Gem Settings,"(None, 1)"
earringaquamarinet2,Precious Metals,"(None, 1)"
earringsapphiret2,sapphirecutt1,"('Cut Flawed Sapphire', 1)"
earringsapphiret2,Trinket Hooks,"(None, 1)"
earringsapphiret2,Trinket Gem Settings,"(None, 1)"
earringsapphiret2,Precious Metals,"(None, 1)"
earringonyxt2,onyxcutt1,"('Cut Flawed Onyx', 1)"
earringonyxt2,Trinket Hooks,"(None, 1)"
earringonyxt2,Trinket Gem Settings,"(None, 1)"
earringonyxt2,Precious Metals,"(None, 1)"
earringopalt2,opalcutt1,"('Cut Flawed Opal', 1)"
earringopalt2,Trinket Hooks,"(None, 1)"
earringopalt2,Trinket Gem Settings,"(None, 1)"
earringopalt2,Precious Metals,"(None, 1)"
heavylegs_platet2,Tier 2 Metals,"(None, 10)"
heavylegs_platet2,Leathers,"(None, 6)"
heavylegs_platet2,Cloth,"(None, 2)"
ringopalt2,opalcutt1,"('Cut Flawed Opal', 1)"
ringopalt2,Trinket Bands,"(None, 1)"
ringopalt2,Trinket Gem Settings,"(None, 1)"
ringopalt2,Precious Metals,"(None, 1)"
amuletdiamondt2,diamondcutt1,"('Cut Flawed Diamond', 1)"
amuletdiamondt2,Trinket Chains,"(None, 1)"
amuletdiamondt2,Trinket Gem Settings,"(None, 1)"
amuletdiamondt2,Precious Metals,"(None, 1)"
amuletjaspert2,jaspercutt1,"('Cut Flawed Jasper', 1)"
amuletjaspert2,Trinket Chains,"(None, 1)"
amuletjaspert2,Trinket Gem Settings,"(None, 1)"
amuletjaspert2,Precious Metals,"(None, 1)"
amuletemeraldt2,emeraldcutt1,"('Cut Flawed Emerald', 1)"
amuletemeraldt2,Trinket Chains,"(None, 1)"
amuletemeraldt2,Trinket Gem Settings,"(None, 1)"
amuletemeraldt2,Precious Metals,"(None, 1)"
amuletmalachitet2,malachitecutt1,"('Cut Flawed Malachite', 1)"
amuletmalachitet2,Trinket Chains,"(None, 1)"
amuletmalachitet2,Trinket Gem Settings,"(None, 1)"
amuletmalachitet2,Precious Metals,"(None, 1)"
amuletmoonstonet2,moonstonecutt1,"('Cut Flawed Moonstone', 1)"
amuletmoonstonet2,Trinket Chains,"(None, 1)"
amuletmoonstonet2,Trinket Gem Settings,"(None, 1)"
amuletmoonstonet2,Precious Metals,"(None, 1)"
amuletamethystt2,amethystcutt1,"('Cut Flawed Amethyst', 1)"
amuletamethystt2,Trinket Chains,"(None, 1)"
amuletamethystt2,Trinket Gem Settings,"(None, 1)"
amuletamethystt2,Precious Metals,"(None, 1)"
amulettopazt2,topazcutt1,"('Cut Flawed Topaz', 1)"
amulettopazt2,Trinket Chains,"(None, 1)"
amulettopazt2,Trinket Gem Settings,"(None, 1)"
amulettopazt2,Precious Metals,"(None, 1)"
amuletpearlt2,pearlt1,"('Flawed Pearl', 1)"
amuletpearlt2,Trinket Chains,"(None, 1)"
amuletpearlt2,Trinket Gem Settings,"(None, 1)"
amuletpearlt2,Precious Metals,"(None, 1)"
amuletambert2,ambercutt1,"('Cut Flawed Amber', 1)"
amuletambert2,Trinket Chains,"(None, 1)"
amuletambert2,Trinket Gem Settings,"(None, 1)"
amuletambert2,Precious Metals,"(None, 1)"
ringdiamondt2,diamondcutt1,"('Cut Flawed Diamond', 1)"
ringdiamondt2,Trinket Bands,"(None, 1)"
ringdiamondt2,Trinket Gem Settings,"(None, 1)"
ringdiamondt2,Precious Metals,"(None, 1)"
amuletcarneliant2,carneliancutt1,"('Cut Flawed Carnelian', 1)"
amuletcarneliant2,Trinket Chains,"(None, 1)"
amuletcarneliant2,Trinket Gem Settings,"(None, 1)"
amuletcarneliant2,Precious Metals,"(None, 1)"
ringemeraldt2,emeraldcutt1,"('Cut Flawed Emerald', 1)"
ringemeraldt2,Trinket Bands,"(None, 1)"
ringemeraldt2,Trinket Gem Settings,"(None, 1)"
ringemeraldt2,Precious Metals,"(None, 1)"
ringjaspert2,jaspercutt1,"('Cut Flawed Jasper', 1)"
ringjaspert2,Trinket Bands,"(None, 1)"
ringjaspert2,Trinket Gem Settings,"(None, 1)"
ringjaspert2,Precious Metals,"(None, 1)"
ringcarneliant2,carneliancutt1,"('Cut Flawed Carnelian', 1)"
ringcarneliant2,Trinket Bands,"(None, 1)"
ringcarneliant2,Trinket Gem Settings,"(None, 1)"
ringcarneliant2,Precious Metals,"(None, 1)"
ringmoonstonet2,moonstonecutt1,"('Cut Flawed Moonstone', 1)"
ringmoonstonet2,Trinket Bands,"(None, 1)"
ringmoonstonet2,Trinket Gem Settings,"(None, 1)"
ringmoonstonet2,Precious Metals,"(None, 1)"
ringtopazt2,topazcutt1,"('Cut Flawed Topaz', 1)"
ringtopazt2,Trinket Bands,"(None, 1)"
ringtopazt2,Trinket Gem Settings,"(None, 1)"
ringtopazt2,Precious Metals,"(None, 1)"
ringpearlt2,pearlt1,"('Flawed Pearl', 1)"
ringpearlt2,Trinket Bands,"(None, 1)"
ringpearlt2,Trinket Gem Settings,"(None, 1)"
ringpearlt2,Precious Metals,"(None, 1)"
ringmalachitet2,malachitecutt1,"('Cut Flawed Malachite', 1)"
ringmalachitet2,Trinket Bands,"(None, 1)"
ringmalachitet2,Trinket Gem Settings,"(None, 1)"
ringmalachitet2,Precious Metals,"(None, 1)"
earringdiamondt2,diamondcutt1,"('Cut Flawed Diamond', 1)"
earringdiamondt2,Trinket Hooks,"(None, 1)"
earringdiamondt2,Trinket Gem Settings,"(None, 1)"
earringdiamondt2,Precious Metals,"(None, 1)"
ringambert2,ambercutt1,"('Cut Flawed Amber', 1)"
ringambert2,Trinket Bands,"(None, 1)"
ringambert2,Trinket Gem Settings,"(None, 1)"
ringambert2,Precious Metals,"(None, 1)"
ringamethystt2,amethystcutt1,"('Cut Flawed Amethyst', 1)"
ringamethystt2,Trinket Bands,"(None, 1)"
ringamethystt2,Trinket Gem Settings,"(None, 1)"
ringamethystt2,Precious Metals,"(None, 1)"
earringmalachitet2,malachitecutt1,"('Cut Flawed Malachite', 1)"
earringmalachitet2,Trinket Hooks,"(None, 1)"
earringmalachitet2,Trinket Gem Settings,"(None, 1)"
earringmalachitet2,Precious Metals,"(None, 1)"
earringemeraldt2,emeraldcutt1,"('Cut Flawed Emerald', 1)"
earringemeraldt2,Trinket Hooks,"(None, 1)"
earringemeraldt2,Trinket Gem Settings,"(None, 1)"
earringemeraldt2,Precious Metals,"(None, 1)"
earringamethystt2,amethystcutt1,"('Cut Flawed Amethyst', 1)"
earringamethystt2,Trinket Hooks,"(None, 1)"
earringamethystt2,Trinket Gem Settings,"(None, 1)"
earringamethystt2,Precious Metals,"(None, 1)"
earringmoonstonet2,moonstonecutt1,"('Cut Flawed Moonstone', 1)"
earringmoonstonet2,Trinket Hooks,"(None, 1)"
earringmoonstonet2,Trinket Gem Settings,"(None, 1)"
earringmoonstonet2,Precious Metals,"(None, 1)"
earringpearlt2,pearlt1,"('Flawed Pearl', 1)"
earringpearlt2,Trinket Hooks,"(None, 1)"
earringpearlt2,Trinket Gem Settings,"(None, 1)"
earringpearlt2,Precious Metals,"(None, 1)"
earringjaspert2,jaspercutt1,"('Cut Flawed Jasper', 1)"
earringjaspert2,Trinket Hooks,"(None, 1)"
earringjaspert2,Trinket Gem Settings,"(None, 1)"
earringjaspert2,Precious Metals,"(None, 1)"
earringambert2,ambercutt1,"('Cut Flawed Amber', 1)"
earringambert2,Trinket Hooks,"(None, 1)"
earringambert2,Trinket Gem Settings,"(None, 1)"
earringambert2,Precious Metals,"(None, 1)"
earringtopazt2,topazcutt1,"('Cut Flawed Topaz', 1)"
earringtopazt2,Trinket Hooks,"(None, 1)"
earringtopazt2,Trinket Gem Settings,"(None, 1)"
earringtopazt2,Precious Metals,"(None, 1)"
earringcarneliant2,carneliancutt1,"('Cut Flawed Carnelian', 1)"
earringcarneliant2,Trinket Hooks,"(None, 1)"
earringcarneliant2,Trinket Gem Settings,"(None, 1)"
earringcarneliant2,Precious Metals,"(None, 1)"
1hswordt2,Tier 2 Metals,"(None, 7)"
1hswordt2,Refined Wood,"(None, 2)"
1hswordt2,Leathers,"(None, 1)"
1hswordbt2,Tier 2 Metals,"(None, 7)"
1hswordbt2,Refined Wood,"(None, 2)"
1hswordbt2,Leathers,"(None, 1)"
2hgreataxet2,Tier 2 Metals,"(None, 12)"
2hgreataxet2,Refined Wood,"(None, 3)"
2hgreataxet2,Leathers,"(None, 2)"
1hshieldat2,Tier 2 Metals,"(None, 7)"
1hshieldat2,Refined Wood,"(None, 2)"
1hshieldat2,Leathers,"(None, 1)"
1hswordt1,woodt1,"('Green Wood', 1)"
1hswordt1,rawhidet1,"('Rawhide', 1)"
2hwarhammert2,Tier 2 Metals,"(None, 12)"
2hwarhammert2,Refined Wood,"(None, 3)"
2hwarhammert2,Leathers,"(None, 2)"
2hspeart2,Tier 2 Timber,"(None, 10)"
2hspeart2,Metals,"(None, 5)"
2hspeart2,Leathers,"(None, 2)"
1hhatchett2,Tier 2 Metals,"(None, 7)"
1hhatchett2,Refined Wood,"(None, 2)"
1hhatchett2,Leathers,"(None, 1)"
2hmuskett2,Tier 2 Metals,"(None, 12)"
2hmuskett2,Refined Wood,"(None, 3)"
2hmuskett2,Leathers,"(None, 2)"
2hbowt2,Tier 2 Timber,"(None, 12)"
2hbowt2,Leathers,"(None, 3)"
2hbowt2,Cloth,"(None, 2)"
mediumlegs_leathert2,Tier 2 Leather,"(None, 10)"
mediumlegs_leathert2,Cloth,"(None, 6)"
mediumlegs_leathert2,Metals,"(None, 2)"
mediumfeet_leathert2,Tier 2 Leather,"(None, 5)"
mediumfeet_leathert2,Cloth,"(None, 3)"
mediumfeet_leathert2,Metals,"(None, 1)"
lighthead_clotht2,Tier 2 Cloth,"(None, 11)"
lighthead_clotht2,Leathers,"(None, 6)"
lighthead_clotht2,Metals,"(None, 1)"
mediumhands_leathert2,Tier 2 Leather,"(None, 4)"
mediumhands_leathert2,Cloth,"(None, 4)"
mediumhands_leathert2,Metals,"(None, 1)"
lightchest_clotht2,Tier 2 Cloth,"(None, 22)"
lightchest_clotht2,Leathers,"(None, 12)"
lightchest_clotht2,Metals,"(None, 1)"
lighthands_clotht2,Tier 2 Cloth,"(None, 4)"
lighthands_clotht2,Leathers,"(None, 4)"
lighthands_clotht2,Metals,"(None, 1)"
lightlegs_clotht2,Tier 2 Cloth,"(None, 10)"
lightlegs_clotht2,Leathers,"(None, 6)"
lightlegs_clotht2,Metals,"(None, 2)"
bagat2,holdingrunet2,"('Minor Rune of Holding', 1)"
bagat2,Tier 2 Leather,"(None, 45)"
bagat2,Cloth,"(None, 25)"
bagat2,Metals,"(None, 10)"
lighthead_dresst2,Tier 2 Cloth,"(None, 11)"
lighthead_dresst2,Leathers,"(None, 6)"
lighthead_dresst2,Metals,"(None, 1)"
lightchest_dresst2,Tier 2 Cloth,"(None, 22)"
lightchest_dresst2,Leathers,"(None, 12)"
lightchest_dresst2,Metals,"(None, 1)"
lightfeet_clotht2,Tier 2 Cloth,"(None, 5)"
lightfeet_clotht2,Leathers,"(None, 3)"
lightfeet_clotht2,Metals,"(None, 1)"
lightlegs_dresst2,Tier 2 Cloth,"(None, 10)"
lightlegs_dresst2,Leathers,"(None, 6)"
lightlegs_dresst2,Metals,"(None, 2)"
lighthands_dresst2,Tier 2 Cloth,"(None, 4)"
lighthands_dresst2,Leathers,"(None, 4)"
lighthands_dresst2,Metals,"(None, 1)"
lighthead_marauderrank1_barbarian,azoth_currency,"(None, 50)"
lighthead_marauderrank1_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthead_marauderrank1_barbarian,lighthead_marauderrank1,"('Reinforced Marauder Soldier Headwear of the Priest', 1)"
lighthead_marauderrank2_barbarian,azoth_currency,"(None, 50)"
lighthead_marauderrank2_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthead_marauderrank2_barbarian,lighthead_marauderrank2,"('Reinforced Marauder Gladiator Headwear of the Priest', 1)"
lighthead_marauderrank3_barbarian,azoth_currency,"(None, 50)"
lighthead_marauderrank3_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthead_marauderrank3_barbarian,lighthead_marauderrank3,"('Reinforced Marauder Ravager Headwear of the Priest', 1)"
lighthead_marauderrank4_barbarian,azoth_currency,"(None, 50)"
lighthead_marauderrank4_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthead_marauderrank4_barbarian,lighthead_marauderrank4,"('Reinforced Marauder Destroyer Headwear of the Priest', 1)"
lighthead_marauderrank5_barbarian,azoth_currency,"(None, 50)"
lighthead_marauderrank5_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthead_marauderrank5_barbarian,lighthead_marauderrank5,"('Reinforced Marauder Commander Headwear of the Priest', 1)"
lightfeet_dresst2,Tier 2 Cloth,"(None, 5)"
lightfeet_dresst2,Leathers,"(None, 3)"
lightfeet_dresst2,Metals,"(None, 1)"
lightchest_marauderrank1_barbarian,azoth_currency,"(None, 50)"
lightchest_marauderrank1_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lightchest_marauderrank1_barbarian,lightchest_marauderrank1,"('Reinforced Marauder Soldier Jacket of the Priest', 1)"
lightchest_marauderrank2_barbarian,azoth_currency,"(None, 50)"
lightchest_marauderrank2_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lightchest_marauderrank2_barbarian,lightchest_marauderrank2,"('Reinforced Marauder Gladiator Jacket of the Priest', 1)"
lightchest_marauderrank3_barbarian,azoth_currency,"(None, 50)"
lightchest_marauderrank3_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lightchest_marauderrank3_barbarian,lightchest_marauderrank3,"('Reinforced Marauder Ravager Jacket of the Priest', 1)"
lightchest_marauderrank4_barbarian,azoth_currency,"(None, 50)"
lightchest_marauderrank4_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lightchest_marauderrank4_barbarian,lightchest_marauderrank4,"('Reinforced Marauder Destroyer Jacket of the Priest', 1)"
lighthands_marauderrank1_barbarian,azoth_currency,"(None, 50)"
lighthands_marauderrank1_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthands_marauderrank1_barbarian,lighthands_marauderrank1,"('Reinforced Marauder Soldier Handcovers of the Priest', 1)"
lightchest_marauderrank5_barbarian,azoth_currency,"(None, 50)"
lightchest_marauderrank5_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lightchest_marauderrank5_barbarian,lightchest_marauderrank5,"('Reinforced Marauder Commander Jacket of the Priest', 1)"
lighthands_marauderrank2_barbarian,azoth_currency,"(None, 50)"
lighthands_marauderrank2_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthands_marauderrank2_barbarian,lighthands_marauderrank2,"('Reinforced Marauder Gladiator Handcovers of the Priest', 1)"
lighthands_marauderrank3_barbarian,azoth_currency,"(None, 50)"
lighthands_marauderrank3_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthands_marauderrank3_barbarian,lighthands_marauderrank3,"('Reinforced Marauder Ravager Handcovers of the Priest', 1)"
lighthands_marauderrank4_barbarian,azoth_currency,"(None, 50)"
lighthands_marauderrank4_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
lighthands_marauderrank4_barbarian,lighthands_marauderrank4,"('Reinforced Marauder Destroyer Handcovers of the Priest', 1)"
lighthands_covenantrank1_barbarian,azoth_currency,"(None, 50)"
lighthands_covenantrank1_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lighthands_covenantrank1_barbarian,lighthands_covenantrank1,"('Reinforced Covenant Initiate Handcovers of the Priest', 1)"
lighthands_covenantrank3_barbarian,azoth_currency,"(None, 50)"
lighthands_covenantrank3_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lighthands_covenantrank3_barbarian,lighthands_covenantrank3,"('Reinforced Covenant Excubitor Handcovers of the Priest', 1)"
lighthands_covenantrank4_barbarian,azoth_currency,"(None, 50)"
lighthands_covenantrank4_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lighthands_covenantrank4_barbarian,lighthands_covenantrank4,"('Reinforced Covenant Lumen Handcovers of the Priest', 1)"
lightlegs_covenantrank1_barbarian,azoth_currency,"(None, 50)"
lightlegs_covenantrank1_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightlegs_covenantrank1_barbarian,lightlegs_covenantrank1,"('Reinforced Covenant Initiate Leggings of the Priest', 1)"
lighthands_covenantrank5_barbarian,azoth_currency,"(None, 50)"
lighthands_covenantrank5_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lighthands_covenantrank5_barbarian,lighthands_covenantrank5,"('Reinforced Covenant Adjudicator Handcovers of the Priest', 1)"
lightlegs_covenantrank5_barbarian,azoth_currency,"(None, 50)"
lightlegs_covenantrank5_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightlegs_covenantrank5_barbarian,lightlegs_covenantrank5,"('Reinforced Covenant Adjudicator Leggings of the Priest', 1)"
lightlegs_covenantrank3_barbarian,azoth_currency,"(None, 50)"
lightlegs_covenantrank3_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightlegs_covenantrank3_barbarian,lightlegs_covenantrank3,"('Reinforced Covenant Excubitor Leggings of the Priest', 1)"
lightlegs_covenantrank2_barbarian,azoth_currency,"(None, 50)"
lightlegs_covenantrank2_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightlegs_covenantrank2_barbarian,lightlegs_covenantrank2,"('Reinforced Covenant Templar Leggings of the Priest', 1)"
lightlegs_covenantrank4_barbarian,azoth_currency,"(None, 50)"
lightlegs_covenantrank4_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightlegs_covenantrank4_barbarian,lightlegs_covenantrank4,"('Reinforced Covenant Lumen Leggings of the Priest', 1)"
lightfeet_covenantrank1_barbarian,azoth_currency,"(None, 50)"
lightfeet_covenantrank1_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightfeet_covenantrank1_barbarian,lightfeet_covenantrank1,"('Reinforced Covenant Initiate Footwear of the Priest', 1)"
lightfeet_covenantrank2_barbarian,azoth_currency,"(None, 50)"
lightfeet_covenantrank2_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightfeet_covenantrank2_barbarian,lightfeet_covenantrank2,"('Reinforced Covenant Templar Footwear of the Priest', 1)"
lightfeet_covenantrank3_barbarian,azoth_currency,"(None, 50)"
lightfeet_covenantrank3_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightfeet_covenantrank3_barbarian,lightfeet_covenantrank3,"('Reinforced Covenant Excubitor Footwear of the Priest', 1)"
lightfeet_covenantrank4_barbarian,azoth_currency,"(None, 50)"
lightfeet_covenantrank4_barbarian,covenantseal_barbarian,"('Covenant Barbarian Seal', 1)"
lightfeet_covenantrank4_barbarian,lightfeet_covenantrank4,"('Reinforced Covenant Lumen Footwear of the Priest', 1)"
lighthead_syndicaterank1_barbarian,azoth_currency,"(None, 50)"
lighthead_syndicaterank1_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthead_syndicaterank1_barbarian,lighthead_syndicaterank1,"('Reinforced Syndicate Adept Headwear of the Priest', 1)"
lighthead_syndicaterank2_barbarian,azoth_currency,"(None, 50)"
lighthead_syndicaterank2_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthead_syndicaterank2_barbarian,lighthead_syndicaterank2,"('Reinforced Syndicate Scrivener Headwear of the Priest', 1)"
lighthead_syndicaterank3_barbarian,azoth_currency,"(None, 50)"
lighthead_syndicaterank3_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthead_syndicaterank3_barbarian,lighthead_syndicaterank3,"('Reinforced Syndicate Chronicler Headwear of the Priest', 1)"
lighthead_syndicaterank4_barbarian,azoth_currency,"(None, 50)"
lighthead_syndicaterank4_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthead_syndicaterank4_barbarian,lighthead_syndicaterank4,"('Reinforced Syndicate Cabalist Headwear of the Priest', 1)"
lighthead_syndicaterank5_barbarian,azoth_currency,"(None, 50)"
lighthead_syndicaterank5_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthead_syndicaterank5_barbarian,lighthead_syndicaterank5,"('Reinforced Syndicate Alchemist Headwear of the Priest', 1)"
lightchest_syndicaterank1_barbarian,azoth_currency,"(None, 50)"
lightchest_syndicaterank1_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lightchest_syndicaterank1_barbarian,lightchest_syndicaterank1,"('Reinforced Syndicate Adept Jacket of the Priest', 1)"
lightchest_syndicaterank3_barbarian,azoth_currency,"(None, 50)"
lightchest_syndicaterank3_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lightchest_syndicaterank3_barbarian,lightchest_syndicaterank3,"('Reinforced Syndicate Chronicler Jacket of the Priest', 1)"
lightchest_syndicaterank2_barbarian,azoth_currency,"(None, 50)"
lightchest_syndicaterank2_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lightchest_syndicaterank2_barbarian,lightchest_syndicaterank2,"('Reinforced Syndicate Scrivener Jacket of the Priest', 1)"
lightchest_syndicaterank5_barbarian,azoth_currency,"(None, 50)"
lightchest_syndicaterank5_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lightchest_syndicaterank5_barbarian,lightchest_syndicaterank5,"('Reinforced Syndicate Alchemist Jacket of the Priest', 1)"
lighthands_syndicaterank1_barbarian,azoth_currency,"(None, 50)"
lighthands_syndicaterank1_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthands_syndicaterank1_barbarian,lighthands_syndicaterank1,"('Reinforced Syndicate Adept Handcovers of the Priest', 1)"
lightchest_syndicaterank4_barbarian,azoth_currency,"(None, 50)"
lightchest_syndicaterank4_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lightchest_syndicaterank4_barbarian,lightchest_syndicaterank4,"('Reinforced Syndicate Cabalist Jacket of the Priest', 1)"
lighthands_syndicaterank2_barbarian,azoth_currency,"(None, 50)"
lighthands_syndicaterank2_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthands_syndicaterank2_barbarian,lighthands_syndicaterank2,"('Reinforced Syndicate Scrivener Handcovers of the Priest', 1)"
lighthands_syndicaterank3_barbarian,azoth_currency,"(None, 50)"
lighthands_syndicaterank3_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthands_syndicaterank3_barbarian,lighthands_syndicaterank3,"('Reinforced Syndicate Chronicler Handcovers of the Priest', 1)"
lighthands_syndicaterank4_barbarian,azoth_currency,"(None, 50)"
lighthands_syndicaterank4_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthands_syndicaterank4_barbarian,lighthands_syndicaterank4,"('Reinforced Syndicate Cabalist Handcovers of the Priest', 1)"
lighthands_syndicaterank5_barbarian,azoth_currency,"(None, 50)"
lighthands_syndicaterank5_barbarian,syndicateseal_barbarian,"('Syndicate Barbarian Seal', 1)"
lighthands_syndicaterank5_barbarian,lighthands_syndicaterank5,"('Reinforced Syndicate Alchemist Handcovers of the Priest', 1)"
mediumhands_marauderrank1_barbarian,azoth_currency,"(None, 50)"
mediumhands_marauderrank1_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
mediumhands_marauderrank1_barbarian,mediumhands_marauderrank1,"('Reinforced Marauder Soldier Gloves of the Brigand', 1)"
mediumhands_marauderrank2_barbarian,azoth_currency,"(None, 50)"
mediumhands_marauderrank2_barbarian,marauderseal_barbarian,"('Marauder Barbarian Seal', 1)"
mediumhands_marauderrank2_barbarian,mediumhands_marauderrank2,"('Reinforced Marauder Gladiator Gloves of the Brigand', 1)"
mediumhands_marauderrank3_barbarian,azoth_currency,"(None, 50)"
