Source,Target,Weight
azoth_currency,mediumhands_covenantrank1_barbarian,50
covenantseal_barbarian,mediumhands_covenantrank1_barbarian,1
mediumhands_covenantrank1,mediumhands_covenantrank1_barbarian,1
azoth_currency,mediumhands_covenantrank3_barbarian,50
covenantseal_barbarian,mediumhands_covenantrank3_barbarian,1
mediumhands_covenantrank3,mediumhands_covenantrank3_barbarian,1
azoth_currency,mediumhands_covenantrank2_barbarian,50
covenantseal_barbarian,mediumhands_covenantrank2_barbarian,1
mediumhands_covenantrank2,mediumhands_covenantrank2_barbarian,1
azoth_currency,mediumchest_covenantrank5_barbarian,50
covenantseal_barbarian,mediumchest_covenantrank5_barbarian,1
mediumchest_covenantrank5,mediumchest_covenantrank5_barbarian,1
azoth_currency,mediumhands_covenantrank4_barbarian,50
covenantseal_barbarian,mediumhands_covenantrank4_barbarian,1
mediumhands_covenantrank4,mediumhands_covenantrank4_barbarian,1
azoth_currency,mediumchest_syndicaterank3_barbarian,50
syndicateseal_barbarian,mediumchest_syndicaterank3_barbarian,1
mediumchest_syndicaterank3,mediumchest_syndicaterank3_barbarian,1
azoth_currency,mediumchest_syndicaterank4_barbarian,50
syndicateseal_barbarian,mediumchest_syndicaterank4_barbarian,1
mediumchest_syndicaterank4,mediumchest_syndicaterank4_barbarian,1
azoth_currency,mediumchest_syndicaterank5_barbarian,50
syndicateseal_barbarian,mediumchest_syndicaterank5_barbarian,1
mediumchest_syndicaterank5,mediumchest_syndicaterank5_barbarian,1
azoth_currency,mediumhands_syndicaterank1_barbarian,50
syndicateseal_barbarian,mediumhands_syndicaterank1_barbarian,1
mediumhands_syndicaterank1,mediumhands_syndicaterank1_barbarian,1
azoth_currency,mediumhands_syndicaterank2_barbarian,50
syndicateseal_barbarian,mediumhands_syndicaterank2_barbarian,1
mediumhands_syndicaterank2,mediumhands_syndicaterank2_barbarian,1
azoth_currency,mediumhands_syndicaterank3_barbarian,50
syndicateseal_barbarian,mediumhands_syndicaterank3_barbarian,1
mediumhands_syndicaterank3,mediumhands_syndicaterank3_barbarian,1
azoth_currency,mediumhands_syndicaterank4_barbarian,50
syndicateseal_barbarian,mediumhands_syndicaterank4_barbarian,1
mediumhands_syndicaterank4,mediumhands_syndicaterank4_barbarian,1
azoth_currency,mediumhands_syndicaterank5_barbarian,50
syndicateseal_barbarian,mediumhands_syndicaterank5_barbarian,1
mediumhands_syndicaterank5,mediumhands_syndicaterank5_barbarian,1
azoth_currency,mediumlegs_syndicaterank1_barbarian,50
syndicateseal_barbarian,mediumlegs_syndicaterank1_barbarian,1
mediumlegs_syndicaterank1,mediumlegs_syndicaterank1_barbarian,1
azoth_currency,mediumlegs_syndicaterank2_barbarian,50
syndicateseal_barbarian,mediumlegs_syndicaterank2_barbarian,1
mediumlegs_syndicaterank2,mediumlegs_syndicaterank2_barbarian,1
azoth_currency,mediumlegs_syndicaterank4_barbarian,50
syndicateseal_barbarian,mediumlegs_syndicaterank4_barbarian,1
mediumlegs_syndicaterank4,mediumlegs_syndicaterank4_barbarian,1
azoth_currency,mediumlegs_syndicaterank3_barbarian,50
syndicateseal_barbarian,mediumlegs_syndicaterank3_barbarian,1
mediumlegs_syndicaterank3,mediumlegs_syndicaterank3_barbarian,1
azoth_currency,mediumlegs_syndicaterank5_barbarian,50
syndicateseal_barbarian,mediumlegs_syndicaterank5_barbarian,1
mediumlegs_syndicaterank5,mediumlegs_syndicaterank5_barbarian,1
azoth_currency,mediumfeet_syndicaterank1_barbarian,50
syndicateseal_barbarian,mediumfeet_syndicaterank1_barbarian,1
mediumfeet_syndicaterank1,mediumfeet_syndicaterank1_barbarian,1
azoth_currency,mediumfeet_syndicaterank2_barbarian,50
syndicateseal_barbarian,mediumfeet_syndicaterank2_barbarian,1
mediumfeet_syndicaterank2,mediumfeet_syndicaterank2_barbarian,1
azoth_currency,mediumfeet_syndicaterank4_barbarian,50
syndicateseal_barbarian,mediumfeet_syndicaterank4_barbarian,1
mediumfeet_syndicaterank4,mediumfeet_syndicaterank4_barbarian,1
azoth_currency,mediumfeet_syndicaterank3_barbarian,50
syndicateseal_barbarian,mediumfeet_syndicaterank3_barbarian,1
mediumfeet_syndicaterank3,mediumfeet_syndicaterank3_barbarian,1
azoth_currency,mediumfeet_syndicaterank5_barbarian,50
syndicateseal_barbarian,mediumfeet_syndicaterank5_barbarian,1
mediumfeet_syndicaterank5,mediumfeet_syndicaterank5_barbarian,1
azoth_currency,mediumhead_syndicateplaguedoctort5_barbarian,50
syndicateseal_barbarian,mediumhead_syndicateplaguedoctort5_barbarian,1
mediumhead_syndicateplaguedoctort5,mediumhead_syndicateplaguedoctort5_barbarian,1
azoth_currency,mediumhands_syndicateplaguedoctort5_barbarian,50
syndicateseal_barbarian,mediumhands_syndicateplaguedoctort5_barbarian,1
mediumhands_syndicateplaguedoctort5,mediumhands_syndicateplaguedoctort5_barbarian,1
azoth_currency,mediumlegs_syndicateplaguedoctort5_barbarian,50
syndicateseal_barbarian,mediumlegs_syndicateplaguedoctort5_barbarian,1
mediumlegs_syndicateplaguedoctort5,mediumlegs_syndicateplaguedoctort5_barbarian,1
azoth_currency,mediumchest_syndicateplaguedoctort5_barbarian,50
syndicateseal_barbarian,mediumchest_syndicateplaguedoctort5_barbarian,1
mediumchest_syndicateplaguedoctort5,mediumchest_syndicateplaguedoctort5_barbarian,1
azoth_currency,mediumfeet_syndicateplaguedoctort5_barbarian,50
syndicateseal_barbarian,mediumfeet_syndicateplaguedoctort5_barbarian,1
mediumfeet_syndicateplaguedoctort5,mediumfeet_syndicateplaguedoctort5_barbarian,1
azoth_currency,heavychest_covenantinquisitort5_barbarian,50
covenantseal_barbarian,heavychest_covenantinquisitort5_barbarian,1
heavychest_covenantinquisitort5,heavychest_covenantinquisitort5_barbarian,1
azoth_currency,heavyhead_covenantinquisitort5_barbarian,50
covenantseal_barbarian,heavyhead_covenantinquisitort5_barbarian,1
heavyhead_covenantinquisitort5,heavyhead_covenantinquisitort5_barbarian,1
azoth_currency,heavyhands_covenantinquisitort5_barbarian,50
covenantseal_barbarian,heavyhands_covenantinquisitort5_barbarian,1
heavyhands_covenantinquisitort5,heavyhands_covenantinquisitort5_barbarian,1
azoth_currency,heavylegs_covenantinquisitort5_barbarian,50
covenantseal_barbarian,heavylegs_covenantinquisitort5_barbarian,1
heavylegs_covenantinquisitort5,heavylegs_covenantinquisitort5_barbarian,1
azoth_currency,heavyfeet_covenantinquisitort5_barbarian,50
covenantseal_barbarian,heavyfeet_covenantinquisitort5_barbarian,1
heavyfeet_covenantinquisitort5,heavyfeet_covenantinquisitort5_barbarian,1
azoth_currency,heavyhead_marauderrank1_brigand,50
marauderseal_brigand,heavyhead_marauderrank1_brigand,1
heavyhead_marauderrank1,heavyhead_marauderrank1_brigand,1
azoth_currency,heavyhead_marauderrank2_brigand,50
marauderseal_brigand,heavyhead_marauderrank2_brigand,1
heavyhead_marauderrank2,heavyhead_marauderrank2_brigand,1
azoth_currency,heavyhead_marauderrank3_brigand,50
marauderseal_brigand,heavyhead_marauderrank3_brigand,1
heavyhead_marauderrank3,heavyhead_marauderrank3_brigand,1
azoth_currency,heavyhead_marauderrank5_brigand,50
marauderseal_brigand,heavyhead_marauderrank5_brigand,1
heavyhead_marauderrank5,heavyhead_marauderrank5_brigand,1
azoth_currency,heavyhead_marauderrank4_brigand,50
marauderseal_brigand,heavyhead_marauderrank4_brigand,1
heavyhead_marauderrank4,heavyhead_marauderrank4_brigand,1
azoth_currency,heavyhead_covenantrank2_brigand,50
covenantseal_brigand,heavyhead_covenantrank2_brigand,1
heavyhead_covenantrank2,heavyhead_covenantrank2_brigand,1
azoth_currency,heavyhead_covenantrank3_brigand,50
covenantseal_brigand,heavyhead_covenantrank3_brigand,1
heavyhead_covenantrank3,heavyhead_covenantrank3_brigand,1
azoth_currency,heavyhead_covenantrank4_brigand,50
covenantseal_brigand,heavyhead_covenantrank4_brigand,1
heavyhead_covenantrank4,heavyhead_covenantrank4_brigand,1
azoth_currency,heavyhead_covenantrank5_brigand,50
covenantseal_brigand,heavyhead_covenantrank5_brigand,1
heavyhead_covenantrank5,heavyhead_covenantrank5_brigand,1
azoth_currency,heavychest_covenantrank1_brigand,50
covenantseal_brigand,heavychest_covenantrank1_brigand,1
heavychest_covenantrank1,heavychest_covenantrank1_brigand,1
azoth_currency,heavychest_covenantrank2_brigand,50
covenantseal_brigand,heavychest_covenantrank2_brigand,1
heavychest_covenantrank2,heavychest_covenantrank2_brigand,1
azoth_currency,heavychest_covenantrank4_brigand,50
covenantseal_brigand,heavychest_covenantrank4_brigand,1
heavychest_covenantrank4,heavychest_covenantrank4_brigand,1
azoth_currency,heavychest_covenantrank3_brigand,50
covenantseal_brigand,heavychest_covenantrank3_brigand,1
heavychest_covenantrank3,heavychest_covenantrank3_brigand,1
azoth_currency,heavychest_covenantrank5_brigand,50
covenantseal_brigand,heavychest_covenantrank5_brigand,1
heavychest_covenantrank5,heavychest_covenantrank5_brigand,1
azoth_currency,heavyhands_covenantrank1_brigand,50
covenantseal_brigand,heavyhands_covenantrank1_brigand,1
heavyhands_covenantrank1,heavyhands_covenantrank1_brigand,1
azoth_currency,heavyhands_covenantrank2_brigand,50
covenantseal_brigand,heavyhands_covenantrank2_brigand,1
heavyhands_covenantrank2,heavyhands_covenantrank2_brigand,1
azoth_currency,heavyhands_covenantrank3_brigand,50
covenantseal_brigand,heavyhands_covenantrank3_brigand,1
heavyhands_covenantrank3,heavyhands_covenantrank3_brigand,1
azoth_currency,heavyhands_covenantrank5_brigand,50
covenantseal_brigand,heavyhands_covenantrank5_brigand,1
heavyhands_covenantrank5,heavyhands_covenantrank5_brigand,1
azoth_currency,heavyhands_covenantrank4_brigand,50
covenantseal_brigand,heavyhands_covenantrank4_brigand,1
heavyhands_covenantrank4,heavyhands_covenantrank4_brigand,1
azoth_currency,heavylegs_covenantrank2_brigand,50
covenantseal_brigand,heavylegs_covenantrank2_brigand,1
heavylegs_covenantrank2,heavylegs_covenantrank2_brigand,1
azoth_currency,heavylegs_covenantrank1_brigand,50
covenantseal_brigand,heavylegs_covenantrank1_brigand,1
heavylegs_covenantrank1,heavylegs_covenantrank1_brigand,1
azoth_currency,heavylegs_covenantrank3_brigand,50
covenantseal_brigand,heavylegs_covenantrank3_brigand,1
heavylegs_covenantrank3,heavylegs_covenantrank3_brigand,1
azoth_currency,heavylegs_covenantrank4_brigand,50
covenantseal_brigand,heavylegs_covenantrank4_brigand,1
heavylegs_covenantrank4,heavylegs_covenantrank4_brigand,1
azoth_currency,heavylegs_covenantrank5_brigand,50
covenantseal_brigand,heavylegs_covenantrank5_brigand,1
heavylegs_covenantrank5,heavylegs_covenantrank5_brigand,1
azoth_currency,heavyfeet_covenantrank1_brigand,50
covenantseal_brigand,heavyfeet_covenantrank1_brigand,1
heavyfeet_covenantrank1,heavyfeet_covenantrank1_brigand,1
azoth_currency,heavyfeet_covenantrank2_brigand,50
covenantseal_brigand,heavyfeet_covenantrank2_brigand,1
heavyfeet_covenantrank2,heavyfeet_covenantrank2_brigand,1
azoth_currency,heavyfeet_covenantrank3_brigand,50
covenantseal_brigand,heavyfeet_covenantrank3_brigand,1
heavyfeet_covenantrank3,heavyfeet_covenantrank3_brigand,1
azoth_currency,heavyhead_syndicaterank1_brigand,50
syndicateseal_brigand,heavyhead_syndicaterank1_brigand,1
heavyhead_syndicaterank1,heavyhead_syndicaterank1_brigand,1
azoth_currency,heavyhead_syndicaterank3_brigand,50
syndicateseal_brigand,heavyhead_syndicaterank3_brigand,1
heavyhead_syndicaterank3,heavyhead_syndicaterank3_brigand,1
azoth_currency,heavyfeet_covenantrank4_brigand,50
covenantseal_brigand,heavyfeet_covenantrank4_brigand,1
heavyfeet_covenantrank4,heavyfeet_covenantrank4_brigand,1
azoth_currency,heavyfeet_covenantrank5_brigand,50
covenantseal_brigand,heavyfeet_covenantrank5_brigand,1
heavyfeet_covenantrank5,heavyfeet_covenantrank5_brigand,1
azoth_currency,heavyhead_syndicaterank4_brigand,50
syndicateseal_brigand,heavyhead_syndicaterank4_brigand,1
heavyhead_syndicaterank4,heavyhead_syndicaterank4_brigand,1
azoth_currency,heavyhead_syndicaterank2_brigand,50
syndicateseal_brigand,heavyhead_syndicaterank2_brigand,1
heavyhead_syndicaterank2,heavyhead_syndicaterank2_brigand,1
azoth_currency,lighthead_marauderrank2_brigand,50
marauderseal_brigand,lighthead_marauderrank2_brigand,1
lighthead_marauderrank2,lighthead_marauderrank2_brigand,1
azoth_currency,lighthead_marauderrank3_brigand,50
marauderseal_brigand,lighthead_marauderrank3_brigand,1
lighthead_marauderrank3,lighthead_marauderrank3_brigand,1
azoth_currency,lighthead_marauderrank4_brigand,50
marauderseal_brigand,lighthead_marauderrank4_brigand,1
lighthead_marauderrank4,lighthead_marauderrank4_brigand,1
azoth_currency,lightchest_marauderrank1_brigand,50
marauderseal_brigand,lightchest_marauderrank1_brigand,1
lightchest_marauderrank1,lightchest_marauderrank1_brigand,1
azoth_currency,lighthead_marauderrank5_brigand,50
marauderseal_brigand,lighthead_marauderrank5_brigand,1
lighthead_marauderrank5,lighthead_marauderrank5_brigand,1
azoth_currency,lightchest_marauderrank2_brigand,50
marauderseal_brigand,lightchest_marauderrank2_brigand,1
lightchest_marauderrank2,lightchest_marauderrank2_brigand,1
azoth_currency,lightchest_marauderrank3_brigand,50
marauderseal_brigand,lightchest_marauderrank3_brigand,1
lightchest_marauderrank3,lightchest_marauderrank3_brigand,1
azoth_currency,lightchest_marauderrank4_brigand,50
marauderseal_brigand,lightchest_marauderrank4_brigand,1
lightchest_marauderrank4,lightchest_marauderrank4_brigand,1
azoth_currency,lightchest_marauderrank5_brigand,50
marauderseal_brigand,lightchest_marauderrank5_brigand,1
lightchest_marauderrank5,lightchest_marauderrank5_brigand,1
azoth_currency,lighthands_marauderrank1_brigand,50
marauderseal_brigand,lighthands_marauderrank1_brigand,1
lighthands_marauderrank1,lighthands_marauderrank1_brigand,1
azoth_currency,lighthead_marauderrank1_brigand,50
marauderseal_brigand,lighthead_marauderrank1_brigand,1
lighthead_marauderrank1,lighthead_marauderrank1_brigand,1
azoth_currency,lighthands_marauderrank2_brigand,50
marauderseal_brigand,lighthands_marauderrank2_brigand,1
lighthands_marauderrank2,lighthands_marauderrank2_brigand,1
azoth_currency,lighthands_marauderrank3_brigand,50
marauderseal_brigand,lighthands_marauderrank3_brigand,1
lighthands_marauderrank3,lighthands_marauderrank3_brigand,1
azoth_currency,lighthands_marauderrank5_brigand,50
marauderseal_brigand,lighthands_marauderrank5_brigand,1
lighthands_marauderrank5,lighthands_marauderrank5_brigand,1
azoth_currency,lighthands_marauderrank4_brigand,50
marauderseal_brigand,lighthands_marauderrank4_brigand,1
lighthands_marauderrank4,lighthands_marauderrank4_brigand,1
azoth_currency,lightlegs_marauderrank1_brigand,50
marauderseal_brigand,lightlegs_marauderrank1_brigand,1
lightlegs_marauderrank1,lightlegs_marauderrank1_brigand,1
azoth_currency,lightlegs_marauderrank2_brigand,50
marauderseal_brigand,lightlegs_marauderrank2_brigand,1
lightlegs_marauderrank2,lightlegs_marauderrank2_brigand,1
azoth_currency,lightlegs_marauderrank3_brigand,50
marauderseal_brigand,lightlegs_marauderrank3_brigand,1
lightlegs_marauderrank3,lightlegs_marauderrank3_brigand,1
azoth_currency,lightlegs_marauderrank4_brigand,50
marauderseal_brigand,lightlegs_marauderrank4_brigand,1
lightlegs_marauderrank4,lightlegs_marauderrank4_brigand,1
azoth_currency,lightfeet_marauderrank1_brigand,50
marauderseal_brigand,lightfeet_marauderrank1_brigand,1
lightfeet_marauderrank1,lightfeet_marauderrank1_brigand,1
azoth_currency,lightlegs_marauderrank5_brigand,50
marauderseal_brigand,lightlegs_marauderrank5_brigand,1
lightlegs_marauderrank5,lightlegs_marauderrank5_brigand,1
azoth_currency,lightfeet_marauderrank2_brigand,50
marauderseal_brigand,lightfeet_marauderrank2_brigand,1
lightfeet_marauderrank2,lightfeet_marauderrank2_brigand,1
azoth_currency,lightfeet_marauderrank3_brigand,50
marauderseal_brigand,lightfeet_marauderrank3_brigand,1
lightfeet_marauderrank3,lightfeet_marauderrank3_brigand,1
azoth_currency,lightfeet_marauderrank4_brigand,50
marauderseal_brigand,lightfeet_marauderrank4_brigand,1
lightfeet_marauderrank4,lightfeet_marauderrank4_brigand,1
azoth_currency,lighthead_covenantrank2_brigand,50
covenantseal_brigand,lighthead_covenantrank2_brigand,1
lighthead_covenantrank2,lighthead_covenantrank2_brigand,1
azoth_currency,lighthead_covenantrank1_brigand,50
covenantseal_brigand,lighthead_covenantrank1_brigand,1
lighthead_covenantrank1,lighthead_covenantrank1_brigand,1
azoth_currency,lighthead_covenantrank4_brigand,50
covenantseal_brigand,lighthead_covenantrank4_brigand,1
lighthead_covenantrank4,lighthead_covenantrank4_brigand,1
azoth_currency,lighthead_covenantrank3_brigand,50
covenantseal_brigand,lighthead_covenantrank3_brigand,1
lighthead_covenantrank3,lighthead_covenantrank3_brigand,1
azoth_currency,lighthead_syndicaterank4_brigand,50
syndicateseal_brigand,lighthead_syndicaterank4_brigand,1
lighthead_syndicaterank4,lighthead_syndicaterank4_brigand,1
azoth_currency,lighthead_covenantrank5_brigand,50
covenantseal_brigand,lighthead_covenantrank5_brigand,1
lighthead_covenantrank5,lighthead_covenantrank5_brigand,1
azoth_currency,lightfeet_marauderrank5_brigand,50
marauderseal_brigand,lightfeet_marauderrank5_brigand,1
lightfeet_marauderrank5,lightfeet_marauderrank5_brigand,1
azoth_currency,lighthead_syndicaterank5_brigand,50
syndicateseal_brigand,lighthead_syndicaterank5_brigand,1
lighthead_syndicaterank5,lighthead_syndicaterank5_brigand,1
azoth_currency,lightchest_syndicaterank1_brigand,50
syndicateseal_brigand,lightchest_syndicaterank1_brigand,1
lightchest_syndicaterank1,lightchest_syndicaterank1_brigand,1
azoth_currency,lightchest_syndicaterank2_brigand,50
syndicateseal_brigand,lightchest_syndicaterank2_brigand,1
lightchest_syndicaterank2,lightchest_syndicaterank2_brigand,1
azoth_currency,lightchest_syndicaterank4_brigand,50
syndicateseal_brigand,lightchest_syndicaterank4_brigand,1
lightchest_syndicaterank4,lightchest_syndicaterank4_brigand,1
azoth_currency,lightchest_syndicaterank3_brigand,50
syndicateseal_brigand,lightchest_syndicaterank3_brigand,1
lightchest_syndicaterank3,lightchest_syndicaterank3_brigand,1
azoth_currency,lighthands_syndicaterank1_brigand,50
syndicateseal_brigand,lighthands_syndicaterank1_brigand,1
lighthands_syndicaterank1,lighthands_syndicaterank1_brigand,1
azoth_currency,lighthands_syndicaterank2_brigand,50
syndicateseal_brigand,lighthands_syndicaterank2_brigand,1
lighthands_syndicaterank2,lighthands_syndicaterank2_brigand,1
azoth_currency,lightchest_syndicaterank5_brigand,50
syndicateseal_brigand,lightchest_syndicaterank5_brigand,1
lightchest_syndicaterank5,lightchest_syndicaterank5_brigand,1
azoth_currency,lighthands_syndicaterank3_brigand,50
syndicateseal_brigand,lighthands_syndicaterank3_brigand,1
lighthands_syndicaterank3,lighthands_syndicaterank3_brigand,1
azoth_currency,lighthands_syndicaterank4_brigand,50
syndicateseal_brigand,lighthands_syndicaterank4_brigand,1
lighthands_syndicaterank4,lighthands_syndicaterank4_brigand,1
azoth_currency,lighthands_syndicaterank5_brigand,50
syndicateseal_brigand,lighthands_syndicaterank5_brigand,1
lighthands_syndicaterank5,lighthands_syndicaterank5_brigand,1
azoth_currency,lightlegs_syndicaterank1_brigand,50
syndicateseal_brigand,lightlegs_syndicaterank1_brigand,1
lightlegs_syndicaterank1,lightlegs_syndicaterank1_brigand,1
azoth_currency,lightlegs_syndicaterank2_brigand,50
syndicateseal_brigand,lightlegs_syndicaterank2_brigand,1
lightlegs_syndicaterank2,lightlegs_syndicaterank2_brigand,1
azoth_currency,lightlegs_syndicaterank3_brigand,50
syndicateseal_brigand,lightlegs_syndicaterank3_brigand,1
lightlegs_syndicaterank3,lightlegs_syndicaterank3_brigand,1
azoth_currency,lightlegs_syndicaterank5_brigand,50
syndicateseal_brigand,lightlegs_syndicaterank5_brigand,1
lightlegs_syndicaterank5,lightlegs_syndicaterank5_brigand,1
azoth_currency,lightlegs_syndicaterank4_brigand,50
syndicateseal_brigand,lightlegs_syndicaterank4_brigand,1
lightlegs_syndicaterank4,lightlegs_syndicaterank4_brigand,1
azoth_currency,lightfeet_syndicaterank1_brigand,50
syndicateseal_brigand,lightfeet_syndicaterank1_brigand,1
lightfeet_syndicaterank1,lightfeet_syndicaterank1_brigand,1
azoth_currency,lightfeet_syndicaterank3_brigand,50
syndicateseal_brigand,lightfeet_syndicaterank3_brigand,1
lightfeet_syndicaterank3,lightfeet_syndicaterank3_brigand,1
azoth_currency,lightfeet_syndicaterank4_brigand,50
syndicateseal_brigand,lightfeet_syndicaterank4_brigand,1
lightfeet_syndicaterank4,lightfeet_syndicaterank4_brigand,1
azoth_currency,lightfeet_syndicaterank5_brigand,50
syndicateseal_brigand,lightfeet_syndicaterank5_brigand,1
lightfeet_syndicaterank5,lightfeet_syndicaterank5_brigand,1
azoth_currency,mediumhead_syndicateplaguedoctort5_brigand,50
syndicateseal_brigand,mediumhead_syndicateplaguedoctort5_brigand,1
mediumhead_syndicateplaguedoctort5,mediumhead_syndicateplaguedoctort5_brigand,1
azoth_currency,mediumhands_syndicateplaguedoctort5_brigand,50
syndicateseal_brigand,mediumhands_syndicateplaguedoctort5_brigand,1
mediumhands_syndicateplaguedoctort5,mediumhands_syndicateplaguedoctort5_brigand,1
azoth_currency,mediumlegs_syndicateplaguedoctort5_brigand,50
syndicateseal_brigand,mediumlegs_syndicateplaguedoctort5_brigand,1
mediumlegs_syndicateplaguedoctort5,mediumlegs_syndicateplaguedoctort5_brigand,1
azoth_currency,mediumchest_syndicateplaguedoctort5_brigand,50
syndicateseal_brigand,mediumchest_syndicateplaguedoctort5_brigand,1
mediumchest_syndicateplaguedoctort5,mediumchest_syndicateplaguedoctort5_brigand,1
azoth_currency,mediumfeet_syndicateplaguedoctort5_brigand,50
syndicateseal_brigand,mediumfeet_syndicateplaguedoctort5_brigand,1
mediumfeet_syndicateplaguedoctort5,mediumfeet_syndicateplaguedoctort5_brigand,1
azoth_currency,lightfeet_syndicaterank2_brigand,50
syndicateseal_brigand,lightfeet_syndicaterank2_brigand,1
lightfeet_syndicaterank2,lightfeet_syndicaterank2_brigand,1
azoth_currency,heavyhands_marauderrank4_occultist,50
marauderseal_occultist,heavyhands_marauderrank4_occultist,1
heavyhands_marauderrank4,heavyhands_marauderrank4_occultist,1
azoth_currency,heavylegs_marauderrank1_occultist,50
marauderseal_occultist,heavylegs_marauderrank1_occultist,1
heavylegs_marauderrank1,heavylegs_marauderrank1_occultist,1
azoth_currency,heavyhands_marauderrank5_occultist,50
marauderseal_occultist,heavyhands_marauderrank5_occultist,1
heavyhands_marauderrank5,heavyhands_marauderrank5_occultist,1
azoth_currency,heavylegs_marauderrank2_occultist,50
marauderseal_occultist,heavylegs_marauderrank2_occultist,1
heavylegs_marauderrank2,heavylegs_marauderrank2_occultist,1
azoth_currency,heavylegs_marauderrank3_occultist,50
marauderseal_occultist,heavylegs_marauderrank3_occultist,1
heavylegs_marauderrank3,heavylegs_marauderrank3_occultist,1
azoth_currency,heavylegs_marauderrank4_occultist,50
marauderseal_occultist,heavylegs_marauderrank4_occultist,1
heavylegs_marauderrank4,heavylegs_marauderrank4_occultist,1
azoth_currency,heavylegs_marauderrank5_occultist,50
marauderseal_occultist,heavylegs_marauderrank5_occultist,1
heavylegs_marauderrank5,heavylegs_marauderrank5_occultist,1
azoth_currency,heavyfeet_marauderrank4_occultist,50
marauderseal_occultist,heavyfeet_marauderrank4_occultist,1
heavyfeet_marauderrank4,heavyfeet_marauderrank4_occultist,1
azoth_currency,heavyfeet_marauderrank5_occultist,50
marauderseal_occultist,heavyfeet_marauderrank5_occultist,1
heavyfeet_marauderrank5,heavyfeet_marauderrank5_occultist,1
azoth_currency,heavyfeet_marauderrank2_occultist,50
marauderseal_occultist,heavyfeet_marauderrank2_occultist,1
heavyfeet_marauderrank2,heavyfeet_marauderrank2_occultist,1
azoth_currency,heavyfeet_marauderrank3_occultist,50
marauderseal_occultist,heavyfeet_marauderrank3_occultist,1
heavyfeet_marauderrank3,heavyfeet_marauderrank3_occultist,1
azoth_currency,heavyfeet_marauderrank1_occultist,50
marauderseal_occultist,heavyfeet_marauderrank1_occultist,1
heavyfeet_marauderrank1,heavyfeet_marauderrank1_occultist,1
azoth_currency,heavyhead_covenantrank1_occultist,50
covenantseal_occultist,heavyhead_covenantrank1_occultist,1
heavyhead_covenantrank1,heavyhead_covenantrank1_occultist,1
azoth_currency,heavyhead_covenantrank3_occultist,50
covenantseal_occultist,heavyhead_covenantrank3_occultist,1
heavyhead_covenantrank3,heavyhead_covenantrank3_occultist,1
azoth_currency,heavyhead_covenantrank4_occultist,50
covenantseal_occultist,heavyhead_covenantrank4_occultist,1
heavyhead_covenantrank4,heavyhead_covenantrank4_occultist,1
azoth_currency,heavyhead_covenantrank2_occultist,50
covenantseal_occultist,heavyhead_covenantrank2_occultist,1
heavyhead_covenantrank2,heavyhead_covenantrank2_occultist,1
azoth_currency,heavyhead_covenantrank5_occultist,50
covenantseal_occultist,heavyhead_covenantrank5_occultist,1
heavyhead_covenantrank5,heavyhead_covenantrank5_occultist,1
azoth_currency,heavychest_covenantrank2_occultist,50
covenantseal_occultist,heavychest_covenantrank2_occultist,1
heavychest_covenantrank2,heavychest_covenantrank2_occultist,1
azoth_currency,heavychest_covenantrank1_occultist,50
covenantseal_occultist,heavychest_covenantrank1_occultist,1
heavychest_covenantrank1,heavychest_covenantrank1_occultist,1
azoth_currency,heavychest_covenantrank3_occultist,50
covenantseal_occultist,heavychest_covenantrank3_occultist,1
heavychest_covenantrank3,heavychest_covenantrank3_occultist,1
azoth_currency,heavychest_covenantrank4_occultist,50
covenantseal_occultist,heavychest_covenantrank4_occultist,1
heavychest_covenantrank4,heavychest_covenantrank4_occultist,1
azoth_currency,heavyhands_covenantrank1_occultist,50
covenantseal_occultist,heavyhands_covenantrank1_occultist,1
heavyhands_covenantrank1,heavyhands_covenantrank1_occultist,1
azoth_currency,heavychest_covenantrank5_occultist,50
covenantseal_occultist,heavychest_covenantrank5_occultist,1
heavychest_covenantrank5,heavychest_covenantrank5_occultist,1
azoth_currency,heavyhands_covenantrank3_occultist,50
covenantseal_occultist,heavyhands_covenantrank3_occultist,1
heavyhands_covenantrank3,heavyhands_covenantrank3_occultist,1
azoth_currency,heavyhands_covenantrank2_occultist,50
covenantseal_occultist,heavyhands_covenantrank2_occultist,1
heavyhands_covenantrank2,heavyhands_covenantrank2_occultist,1
azoth_currency,heavyhands_covenantrank5_occultist,50
covenantseal_occultist,heavyhands_covenantrank5_occultist,1
heavyhands_covenantrank5,heavyhands_covenantrank5_occultist,1
azoth_currency,heavyhands_covenantrank4_occultist,50
covenantseal_occultist,heavyhands_covenantrank4_occultist,1
heavyhands_covenantrank4,heavyhands_covenantrank4_occultist,1
azoth_currency,heavyhands_syndicaterank4_occultist,50
syndicateseal_occultist,heavyhands_syndicaterank4_occultist,1
heavyhands_syndicaterank4,heavyhands_syndicaterank4_occultist,1
azoth_currency,heavyhands_syndicaterank5_occultist,50
syndicateseal_occultist,heavyhands_syndicaterank5_occultist,1
heavyhands_syndicaterank5,heavyhands_syndicaterank5_occultist,1
azoth_currency,heavylegs_syndicaterank1_occultist,50
syndicateseal_occultist,heavylegs_syndicaterank1_occultist,1
heavylegs_syndicaterank1,heavylegs_syndicaterank1_occultist,1
azoth_currency,heavylegs_syndicaterank2_occultist,50
syndicateseal_occultist,heavylegs_syndicaterank2_occultist,1
