Source,Target,Weight
lightfeet_syndicaterank2_barbarian,syndicateseal_barbarian,1
lightfeet_syndicaterank2_barbarian,lightfeet_syndicaterank2,1
lightlegs_syndicaterank4_barbarian,azoth_currency,50
lightlegs_syndicaterank4_barbarian,syndicateseal_barbarian,1
lightlegs_syndicaterank4_barbarian,lightlegs_syndicaterank4,1
lightfeet_syndicaterank4_barbarian,azoth_currency,50
lightfeet_syndicaterank4_barbarian,syndicateseal_barbarian,1
lightfeet_syndicaterank4_barbarian,lightfeet_syndicaterank4,1
lightfeet_syndicaterank3_barbarian,azoth_currency,50
lightfeet_syndicaterank3_barbarian,syndicateseal_barbarian,1
lightfeet_syndicaterank3_barbarian,lightfeet_syndicaterank3,1
lightfeet_syndicaterank5_barbarian,azoth_currency,50
lightfeet_syndicaterank5_barbarian,syndicateseal_barbarian,1
lightfeet_syndicaterank5_barbarian,lightfeet_syndicaterank5,1
mediumhead_marauderrank1_barbarian,azoth_currency,50
mediumhead_marauderrank1_barbarian,marauderseal_barbarian,1
mediumhead_marauderrank1_barbarian,mediumhead_marauderrank1,1
mediumhead_marauderrank2_barbarian,azoth_currency,50
mediumhead_marauderrank2_barbarian,marauderseal_barbarian,1
mediumhead_marauderrank2_barbarian,mediumhead_marauderrank2,1
mediumhead_marauderrank3_barbarian,azoth_currency,50
mediumhead_marauderrank3_barbarian,marauderseal_barbarian,1
mediumhead_marauderrank3_barbarian,mediumhead_marauderrank3,1
mediumhead_marauderrank4_barbarian,azoth_currency,50
mediumhead_marauderrank4_barbarian,marauderseal_barbarian,1
mediumhead_marauderrank4_barbarian,mediumhead_marauderrank4,1
mediumchest_marauderrank1_barbarian,azoth_currency,50
mediumchest_marauderrank1_barbarian,marauderseal_barbarian,1
mediumchest_marauderrank1_barbarian,mediumchest_marauderrank1,1
mediumchest_marauderrank3_barbarian,azoth_currency,50
mediumchest_marauderrank3_barbarian,marauderseal_barbarian,1
mediumchest_marauderrank3_barbarian,mediumchest_marauderrank3,1
mediumhead_marauderrank5_barbarian,azoth_currency,50
mediumhead_marauderrank5_barbarian,marauderseal_barbarian,1
mediumhead_marauderrank5_barbarian,mediumhead_marauderrank5,1
lightfeet_syndicaterank1_barbarian,azoth_currency,50
lightfeet_syndicaterank1_barbarian,syndicateseal_barbarian,1
lightfeet_syndicaterank1_barbarian,lightfeet_syndicaterank1,1
mediumchest_marauderrank4_barbarian,azoth_currency,50
mediumchest_marauderrank4_barbarian,marauderseal_barbarian,1
mediumchest_marauderrank4_barbarian,mediumchest_marauderrank4,1
mediumchest_marauderrank5_barbarian,azoth_currency,50
mediumchest_marauderrank5_barbarian,marauderseal_barbarian,1
mediumchest_marauderrank5_barbarian,mediumchest_marauderrank5,1
mediumchest_marauderrank2_barbarian,azoth_currency,50
mediumchest_marauderrank2_barbarian,marauderseal_barbarian,1
mediumchest_marauderrank2_barbarian,mediumchest_marauderrank2,1
lightfeet_covenantrank5_barbarian,azoth_currency,50
lightfeet_covenantrank5_barbarian,covenantseal_barbarian,1
lightfeet_covenantrank5_barbarian,lightfeet_covenantrank5,1
lightlegs_marauderrank3_barbarian,azoth_currency,50
lightlegs_marauderrank3_barbarian,marauderseal_barbarian,1
lightlegs_marauderrank3_barbarian,lightlegs_marauderrank3,1
lightlegs_marauderrank1_barbarian,azoth_currency,50
lightlegs_marauderrank1_barbarian,marauderseal_barbarian,1
lightlegs_marauderrank1_barbarian,lightlegs_marauderrank1,1
lighthands_covenantrank2_barbarian,azoth_currency,50
lighthands_covenantrank2_barbarian,covenantseal_barbarian,1
lighthands_covenantrank2_barbarian,lighthands_covenantrank2,1
lightlegs_marauderrank4_barbarian,azoth_currency,50
lightlegs_marauderrank4_barbarian,marauderseal_barbarian,1
lightlegs_marauderrank4_barbarian,lightlegs_marauderrank4,1
lightlegs_marauderrank5_barbarian,azoth_currency,50
lightlegs_marauderrank5_barbarian,marauderseal_barbarian,1
lightlegs_marauderrank5_barbarian,lightlegs_marauderrank5,1
lightfeet_marauderrank1_barbarian,azoth_currency,50
lightfeet_marauderrank1_barbarian,marauderseal_barbarian,1
lightfeet_marauderrank1_barbarian,lightfeet_marauderrank1,1
lightfeet_marauderrank2_barbarian,azoth_currency,50
lightfeet_marauderrank2_barbarian,marauderseal_barbarian,1
lightfeet_marauderrank2_barbarian,lightfeet_marauderrank2,1
lightfeet_marauderrank4_barbarian,azoth_currency,50
lightfeet_marauderrank4_barbarian,marauderseal_barbarian,1
lightfeet_marauderrank4_barbarian,lightfeet_marauderrank4,1
lightfeet_marauderrank5_barbarian,azoth_currency,50
lightfeet_marauderrank5_barbarian,marauderseal_barbarian,1
lightfeet_marauderrank5_barbarian,lightfeet_marauderrank5,1
lighthead_covenantrank1_barbarian,azoth_currency,50
lighthead_covenantrank1_barbarian,covenantseal_barbarian,1
lighthead_covenantrank1_barbarian,lighthead_covenantrank1,1
lightfeet_marauderrank3_barbarian,azoth_currency,50
lightfeet_marauderrank3_barbarian,marauderseal_barbarian,1
lightfeet_marauderrank3_barbarian,lightfeet_marauderrank3,1
lighthead_covenantrank2_barbarian,azoth_currency,50
lighthead_covenantrank2_barbarian,covenantseal_barbarian,1
lighthead_covenantrank2_barbarian,lighthead_covenantrank2,1
lighthead_covenantrank3_barbarian,azoth_currency,50
lighthead_covenantrank3_barbarian,covenantseal_barbarian,1
lighthead_covenantrank3_barbarian,lighthead_covenantrank3,1
lightlegs_marauderrank2_barbarian,azoth_currency,50
lightlegs_marauderrank2_barbarian,marauderseal_barbarian,1
lightlegs_marauderrank2_barbarian,lightlegs_marauderrank2,1
lighthead_covenantrank4_barbarian,azoth_currency,50
lighthead_covenantrank4_barbarian,covenantseal_barbarian,1
lighthead_covenantrank4_barbarian,lighthead_covenantrank4,1
lighthead_covenantrank5_barbarian,azoth_currency,50
lighthead_covenantrank5_barbarian,covenantseal_barbarian,1
lighthead_covenantrank5_barbarian,lighthead_covenantrank5,1
lightchest_covenantrank1_barbarian,azoth_currency,50
lightchest_covenantrank1_barbarian,covenantseal_barbarian,1
lightchest_covenantrank1_barbarian,lightchest_covenantrank1,1
lightchest_covenantrank2_barbarian,azoth_currency,50
lightchest_covenantrank2_barbarian,covenantseal_barbarian,1
lightchest_covenantrank2_barbarian,lightchest_covenantrank2,1
lightchest_covenantrank3_barbarian,azoth_currency,50
lightchest_covenantrank3_barbarian,covenantseal_barbarian,1
lightchest_covenantrank3_barbarian,lightchest_covenantrank3,1
lightchest_covenantrank4_barbarian,azoth_currency,50
lightchest_covenantrank4_barbarian,covenantseal_barbarian,1
lightchest_covenantrank4_barbarian,lightchest_covenantrank4,1
lighthands_marauderrank5_barbarian,azoth_currency,50
lighthands_marauderrank5_barbarian,marauderseal_barbarian,1
lighthands_marauderrank5_barbarian,lighthands_marauderrank5,1
2hpickt2,Tier 2 Metals,12
2hpickt2,Refined Wood,3
2hpickt2,Leathers,2
2haxet2,Tier 2 Metals,12
2haxet2,Refined Wood,3
2haxet2,Leathers,2
1hsicklet2,Tier 2 Metals,7
1hsicklet2,Refined Wood,2
1hsicklet2,Leathers,1
1hskinningknifet2,Tier 2 Metals,7
1hskinningknifet2,Refined Wood,2
1hskinningknifet2,Leathers,1
lightchest_covenantrank5_barbarian,azoth_currency,50
lightchest_covenantrank5_barbarian,covenantseal_barbarian,1
lightchest_covenantrank5_barbarian,lightchest_covenantrank5,1
2hfishingpolet2,Tier 2 Timber,12
2hfishingpolet2,Leathers,3
2hfishingpolet2,Cloth,2
arrowt1,flintt1,5
arrowt1,woodt1,2
arrowt1,feathert1,3
2hfishingpolet1,woodt1,1
2hfishingpolet1,fibert1,1
shott2,ingott2,4
shott2,clotht2,1
shott2,gunpowdert2,1
1hskinningknifet1,flintt1,1
1hskinningknifet1,woodt1,1
1hpickt1,flintt1,1
1hpickt1,woodt1,1
arrowt2,ingott2,4
arrowt2,timbert2,2
arrowt2,feathert1,3
1hsicklet1,flintt1,1
1hsicklet1,woodt1,1
1hhatchett1,flintt1,1
1hhatchett1,woodt1,1
gunpowdert2,charcoalt1,5
gunpowdert2,flintt1,2
gunpowdert2,saltpetert1,1
heavyhead_platet2,Tier 2 Metals,8
heavyhead_platet2,Leathers,6
heavyhead_platet2,Cloth,4
heavychest_platet2,Tier 2 Metals,16
heavychest_platet2,Leathers,12
heavychest_platet2,Cloth,7
heavyfeet_platet2,Tier 2 Metals,5
heavyfeet_platet2,Leathers,3
heavyfeet_platet2,Cloth,1
heavyhands_platet2,Tier 2 Metals,4
heavyhands_platet2,Leathers,4
heavyhands_platet2,Cloth,1
mediumchest_leathert2,Tier 2 Leather,22
mediumchest_leathert2,Cloth,12
mediumchest_leathert2,Metals,1
mediumhead_leathert2,Tier 2 Leather,11
mediumhead_leathert2,Cloth,6
mediumhead_leathert2,Metals,1
ringrubyt2,rubycutt1,1
ringrubyt2,Trinket Bands,1
ringrubyt2,Trinket Gem Settings,1
ringrubyt2,Precious Metals,1
ringaquamarinet2,aquamarinecutt1,1
ringaquamarinet2,Trinket Bands,1
ringaquamarinet2,Trinket Gem Settings,1
ringaquamarinet2,Precious Metals,1
ringsapphiret2,sapphirecutt1,1
ringsapphiret2,Trinket Bands,1
ringsapphiret2,Trinket Gem Settings,1
ringsapphiret2,Precious Metals,1
ringonyxt2,onyxcutt1,1
ringonyxt2,Trinket Bands,1
ringonyxt2,Trinket Gem Settings,1
ringonyxt2,Precious Metals,1
earringrubyt2,rubycutt1,1
earringrubyt2,Trinket Hooks,1
earringrubyt2,Trinket Gem Settings,1
earringrubyt2,Precious Metals,1
earringaquamarinet2,aquamarinecutt1,1
earringaquamarinet2,Trinket Hooks,1
earringaquamarinet2,Trinket Gem Settings,1
earringaquamarinet2,Precious Metals,1
earringsapphiret2,sapphirecutt1,1
earringsapphiret2,Trinket Hooks,1
earringsapphiret2,Trinket Gem Settings,1
earringsapphiret2,Precious Metals,1
earringonyxt2,onyxcutt1,1
earringonyxt2,Trinket Hooks,1
earringonyxt2,Trinket Gem Settings,1
earringonyxt2,Precious Metals,1
earringopalt2,opalcutt1,1
earringopalt2,Trinket Hooks,1
earringopalt2,Trinket Gem Settings,1
earringopalt2,Precious Metals,1
heavylegs_platet2,Tier 2 Metals,10
heavylegs_platet2,Leathers,6
heavylegs_platet2,Cloth,2
ringopalt2,opalcutt1,1
ringopalt2,Trinket Bands,1
ringopalt2,Trinket Gem Settings,1
ringopalt2,Precious Metals,1
amuletdiamondt2,diamondcutt1,1
amuletdiamondt2,Trinket Chains,1
amuletdiamondt2,Trinket Gem Settings,1
amuletdiamondt2,Precious Metals,1
amuletjaspert2,jaspercutt1,1
amuletjaspert2,Trinket Chains,1
amuletjaspert2,Trinket Gem Settings,1
amuletjaspert2,Precious Metals,1
amuletemeraldt2,emeraldcutt1,1
amuletemeraldt2,Trinket Chains,1
amuletemeraldt2,Trinket Gem Settings,1
amuletemeraldt2,Precious Metals,1
amuletmalachitet2,malachitecutt1,1
amuletmalachitet2,Trinket Chains,1
amuletmalachitet2,Trinket Gem Settings,1
amuletmalachitet2,Precious Metals,1
amuletmoonstonet2,moonstonecutt1,1
amuletmoonstonet2,Trinket Chains,1
amuletmoonstonet2,Trinket Gem Settings,1
amuletmoonstonet2,Precious Metals,1
amuletamethystt2,amethystcutt1,1
amuletamethystt2,Trinket Chains,1
amuletamethystt2,Trinket Gem Settings,1
amuletamethystt2,Precious Metals,1
amulettopazt2,topazcutt1,1
amulettopazt2,Trinket Chains,1
amulettopazt2,Trinket Gem Settings,1
amulettopazt2,Precious Metals,1
amuletpearlt2,pearlt1,1
amuletpearlt2,Trinket Chains,1
amuletpearlt2,Trinket Gem Settings,1
amuletpearlt2,Precious Metals,1
amuletambert2,ambercutt1,1
amuletambert2,Trinket Chains,1
amuletambert2,Trinket Gem Settings,1
amuletambert2,Precious Metals,1
ringdiamondt2,diamondcutt1,1
ringdiamondt2,Trinket Bands,1
ringdiamondt2,Trinket Gem Settings,1
ringdiamondt2,Precious Metals,1
amuletcarneliant2,carneliancutt1,1
amuletcarneliant2,Trinket Chains,1
amuletcarneliant2,Trinket Gem Settings,1
amuletcarneliant2,Precious Metals,1
ringemeraldt2,emeraldcutt1,1
ringemeraldt2,Trinket Bands,1
ringemeraldt2,Trinket Gem Settings,1
ringemeraldt2,Precious Metals,1
ringjaspert2,jaspercutt1,1
ringjaspert2,Trinket Bands,1
ringjaspert2,Trinket Gem Settings,1
ringjaspert2,Precious Metals,1
ringcarneliant2,carneliancutt1,1
ringcarneliant2,Trinket Bands,1
ringcarneliant2,Trinket Gem Settings,1
ringcarneliant2,Precious Metals,1
ringmoonstonet2,moonstonecutt1,1
ringmoonstonet2,Trinket Bands,1
ringmoonstonet2,Trinket Gem Settings,1
ringmoonstonet2,Precious Metals,1
ringtopazt2,topazcutt1,1
ringtopazt2,Trinket Bands,1
ringtopazt2,Trinket Gem Settings,1
ringtopazt2,Precious Metals,1
ringpearlt2,pearlt1,1
ringpearlt2,Trinket Bands,1
ringpearlt2,Trinket Gem Settings,1
ringpearlt2,Precious Metals,1
ringmalachitet2,malachitecutt1,1
ringmalachitet2,Trinket Bands,1
ringmalachitet2,Trinket Gem Settings,1
ringmalachitet2,Precious Metals,1
earringdiamondt2,diamondcutt1,1
earringdiamondt2,Trinket Hooks,1
earringdiamondt2,Trinket Gem Settings,1
earringdiamondt2,Precious Metals,1
ringambert2,ambercutt1,1
ringambert2,Trinket Bands,1
ringambert2,Trinket Gem Settings,1
ringambert2,Precious Metals,1
ringamethystt2,amethystcutt1,1
ringamethystt2,Trinket Bands,1
ringamethystt2,Trinket Gem Settings,1
ringamethystt2,Precious Metals,1
earringmalachitet2,malachitecutt1,1
earringmalachitet2,Trinket Hooks,1
earringmalachitet2,Trinket Gem Settings,1
earringmalachitet2,Precious Metals,1
earringemeraldt2,emeraldcutt1,1
earringemeraldt2,Trinket Hooks,1
earringemeraldt2,Trinket Gem Settings,1
earringemeraldt2,Precious Metals,1
earringamethystt2,amethystcutt1,1
earringamethystt2,Trinket Hooks,1
earringamethystt2,Trinket Gem Settings,1
earringamethystt2,Precious Metals,1
earringmoonstonet2,moonstonecutt1,1
earringmoonstonet2,Trinket Hooks,1
earringmoonstonet2,Trinket Gem Settings,1
earringmoonstonet2,Precious Metals,1
earringpearlt2,pearlt1,1
earringpearlt2,Trinket Hooks,1
earringpearlt2,Trinket Gem Settings,1
earringpearlt2,Precious Metals,1
earringjaspert2,jaspercutt1,1
earringjaspert2,Trinket Hooks,1
earringjaspert2,Trinket Gem Settings,1
earringjaspert2,Precious Metals,1
earringambert2,ambercutt1,1
earringambert2,Trinket Hooks,1
earringambert2,Trinket Gem Settings,1
earringambert2,Precious Metals,1
earringtopazt2,topazcutt1,1
earringtopazt2,Trinket Hooks,1
earringtopazt2,Trinket Gem Settings,1
earringtopazt2,Precious Metals,1
earringcarneliant2,carneliancutt1,1
earringcarneliant2,Trinket Hooks,1
earringcarneliant2,Trinket Gem Settings,1
earringcarneliant2,Precious Metals,1
1hswordt2,Tier 2 Metals,7
1hswordt2,Refined Wood,2
1hswordt2,Leathers,1
1hswordbt2,Tier 2 Metals,7
1hswordbt2,Refined Wood,2
1hswordbt2,Leathers,1
2hgreataxet2,Tier 2 Metals,12
2hgreataxet2,Refined Wood,3
2hgreataxet2,Leathers,2
1hshieldat2,Tier 2 Metals,7
1hshieldat2,Refined Wood,2
1hshieldat2,Leathers,1
1hswordt1,woodt1,1
1hswordt1,rawhidet1,1
2hwarhammert2,Tier 2 Metals,12
2hwarhammert2,Refined Wood,3
2hwarhammert2,Leathers,2
2hspeart2,Tier 2 Timber,10
2hspeart2,Metals,5
2hspeart2,Leathers,2
1hhatchett2,Tier 2 Metals,7
1hhatchett2,Refined Wood,2
1hhatchett2,Leathers,1
2hmuskett2,Tier 2 Metals,12
2hmuskett2,Refined Wood,3
2hmuskett2,Leathers,2
2hbowt2,Tier 2 Timber,12
2hbowt2,Leathers,3
2hbowt2,Cloth,2
mediumlegs_leathert2,Tier 2 Leather,10
mediumlegs_leathert2,Cloth,6
mediumlegs_leathert2,Metals,2
mediumfeet_leathert2,Tier 2 Leather,5
mediumfeet_leathert2,Cloth,3
mediumfeet_leathert2,Metals,1
lighthead_clotht2,Tier 2 Cloth,11
lighthead_clotht2,Leathers,6
lighthead_clotht2,Metals,1
mediumhands_leathert2,Tier 2 Leather,4
mediumhands_leathert2,Cloth,4
mediumhands_leathert2,Metals,1
lightchest_clotht2,Tier 2 Cloth,22
lightchest_clotht2,Leathers,12
lightchest_clotht2,Metals,1
lighthands_clotht2,Tier 2 Cloth,4
lighthands_clotht2,Leathers,4
lighthands_clotht2,Metals,1
lightlegs_clotht2,Tier 2 Cloth,10
lightlegs_clotht2,Leathers,6
lightlegs_clotht2,Metals,2
bagat2,holdingrunet2,1
bagat2,Tier 2 Leather,45
bagat2,Cloth,25
bagat2,Metals,10
lighthead_dresst2,Tier 2 Cloth,11
lighthead_dresst2,Leathers,6
lighthead_dresst2,Metals,1
lightchest_dresst2,Tier 2 Cloth,22
lightchest_dresst2,Leathers,12
lightchest_dresst2,Metals,1
lightfeet_clotht2,Tier 2 Cloth,5
lightfeet_clotht2,Leathers,3
lightfeet_clotht2,Metals,1
lightlegs_dresst2,Tier 2 Cloth,10
lightlegs_dresst2,Leathers,6
lightlegs_dresst2,Metals,2
lighthands_dresst2,Tier 2 Cloth,4
lighthands_dresst2,Leathers,4
lighthands_dresst2,Metals,1
lighthead_marauderrank1_barbarian,azoth_currency,50
lighthead_marauderrank1_barbarian,marauderseal_barbarian,1
lighthead_marauderrank1_barbarian,lighthead_marauderrank1,1
lighthead_marauderrank2_barbarian,azoth_currency,50
lighthead_marauderrank2_barbarian,marauderseal_barbarian,1
lighthead_marauderrank2_barbarian,lighthead_marauderrank2,1
lighthead_marauderrank3_barbarian,azoth_currency,50
lighthead_marauderrank3_barbarian,marauderseal_barbarian,1
lighthead_marauderrank3_barbarian,lighthead_marauderrank3,1
lighthead_marauderrank4_barbarian,azoth_currency,50
lighthead_marauderrank4_barbarian,marauderseal_barbarian,1
lighthead_marauderrank4_barbarian,lighthead_marauderrank4,1
lighthead_marauderrank5_barbarian,azoth_currency,50
lighthead_marauderrank5_barbarian,marauderseal_barbarian,1
lighthead_marauderrank5_barbarian,lighthead_marauderrank5,1
lightfeet_dresst2,Tier 2 Cloth,5
lightfeet_dresst2,Leathers,3
lightfeet_dresst2,Metals,1
lightchest_marauderrank1_barbarian,azoth_currency,50
lightchest_marauderrank1_barbarian,marauderseal_barbarian,1
lightchest_marauderrank1_barbarian,lightchest_marauderrank1,1
lightchest_marauderrank2_barbarian,azoth_currency,50
lightchest_marauderrank2_barbarian,marauderseal_barbarian,1
lightchest_marauderrank2_barbarian,lightchest_marauderrank2,1
lightchest_marauderrank3_barbarian,azoth_currency,50
lightchest_marauderrank3_barbarian,marauderseal_barbarian,1
lightchest_marauderrank3_barbarian,lightchest_marauderrank3,1
lightchest_marauderrank4_barbarian,azoth_currency,50
lightchest_marauderrank4_barbarian,marauderseal_barbarian,1
lightchest_marauderrank4_barbarian,lightchest_marauderrank4,1
lighthands_marauderrank1_barbarian,azoth_currency,50
lighthands_marauderrank1_barbarian,marauderseal_barbarian,1
lighthands_marauderrank1_barbarian,lighthands_marauderrank1,1
lightchest_marauderrank5_barbarian,azoth_currency,50
lightchest_marauderrank5_barbarian,marauderseal_barbarian,1
lightchest_marauderrank5_barbarian,lightchest_marauderrank5,1
lighthands_marauderrank2_barbarian,azoth_currency,50
lighthands_marauderrank2_barbarian,marauderseal_barbarian,1
lighthands_marauderrank2_barbarian,lighthands_marauderrank2,1
lighthands_marauderrank3_barbarian,azoth_currency,50
lighthands_marauderrank3_barbarian,marauderseal_barbarian,1
lighthands_marauderrank3_barbarian,lighthands_marauderrank3,1
lighthands_marauderrank4_barbarian,azoth_currency,50
lighthands_marauderrank4_barbarian,marauderseal_barbarian,1
lighthands_marauderrank4_barbarian,lighthands_marauderrank4,1
lighthands_covenantrank1_barbarian,azoth_currency,50
lighthands_covenantrank1_barbarian,covenantseal_barbarian,1
lighthands_covenantrank1_barbarian,lighthands_covenantrank1,1
lighthands_covenantrank3_barbarian,azoth_currency,50
lighthands_covenantrank3_barbarian,covenantseal_barbarian,1
lighthands_covenantrank3_barbarian,lighthands_covenantrank3,1
lighthands_covenantrank4_barbarian,azoth_currency,50
lighthands_covenantrank4_barbarian,covenantseal_barbarian,1
lighthands_covenantrank4_barbarian,lighthands_covenantrank4,1
lightlegs_covenantrank1_barbarian,azoth_currency,50
lightlegs_covenantrank1_barbarian,covenantseal_barbarian,1
lightlegs_covenantrank1_barbarian,lightlegs_covenantrank1,1
lighthands_covenantrank5_barbarian,azoth_currency,50
lighthands_covenantrank5_barbarian,covenantseal_barbarian,1
lighthands_covenantrank5_barbarian,lighthands_covenantrank5,1
lightlegs_covenantrank5_barbarian,azoth_currency,50
lightlegs_covenantrank5_barbarian,covenantseal_barbarian,1
lightlegs_covenantrank5_barbarian,lightlegs_covenantrank5,1
lightlegs_covenantrank3_barbarian,azoth_currency,50
lightlegs_covenantrank3_barbarian,covenantseal_barbarian,1
lightlegs_covenantrank3_barbarian,lightlegs_covenantrank3,1
lightlegs_covenantrank2_barbarian,azoth_currency,50
lightlegs_covenantrank2_barbarian,covenantseal_barbarian,1
lightlegs_covenantrank2_barbarian,lightlegs_covenantrank2,1
lightlegs_covenantrank4_barbarian,azoth_currency,50
lightlegs_covenantrank4_barbarian,covenantseal_barbarian,1
lightlegs_covenantrank4_barbarian,lightlegs_covenantrank4,1
lightfeet_covenantrank1_barbarian,azoth_currency,50
lightfeet_covenantrank1_barbarian,covenantseal_barbarian,1
lightfeet_covenantrank1_barbarian,lightfeet_covenantrank1,1
lightfeet_covenantrank2_barbarian,azoth_currency,50
lightfeet_covenantrank2_barbarian,covenantseal_barbarian,1
lightfeet_covenantrank2_barbarian,lightfeet_covenantrank2,1
lightfeet_covenantrank3_barbarian,azoth_currency,50
lightfeet_covenantrank3_barbarian,covenantseal_barbarian,1
lightfeet_covenantrank3_barbarian,lightfeet_covenantrank3,1
lightfeet_covenantrank4_barbarian,azoth_currency,50
lightfeet_covenantrank4_barbarian,covenantseal_barbarian,1
lightfeet_covenantrank4_barbarian,lightfeet_covenantrank4,1
lighthead_syndicaterank1_barbarian,azoth_currency,50
lighthead_syndicaterank1_barbarian,syndicateseal_barbarian,1
lighthead_syndicaterank1_barbarian,lighthead_syndicaterank1,1
lighthead_syndicaterank2_barbarian,azoth_currency,50
lighthead_syndicaterank2_barbarian,syndicateseal_barbarian,1
lighthead_syndicaterank2_barbarian,lighthead_syndicaterank2,1
lighthead_syndicaterank3_barbarian,azoth_currency,50
lighthead_syndicaterank3_barbarian,syndicateseal_barbarian,1
lighthead_syndicaterank3_barbarian,lighthead_syndicaterank3,1
lighthead_syndicaterank4_barbarian,azoth_currency,50
lighthead_syndicaterank4_barbarian,syndicateseal_barbarian,1
lighthead_syndicaterank4_barbarian,lighthead_syndicaterank4,1
lighthead_syndicaterank5_barbarian,azoth_currency,50
lighthead_syndicaterank5_barbarian,syndicateseal_barbarian,1
lighthead_syndicaterank5_barbarian,lighthead_syndicaterank5,1
lightchest_syndicaterank1_barbarian,azoth_currency,50
lightchest_syndicaterank1_barbarian,syndicateseal_barbarian,1
lightchest_syndicaterank1_barbarian,lightchest_syndicaterank1,1
lightchest_syndicaterank3_barbarian,azoth_currency,50
lightchest_syndicaterank3_barbarian,syndicateseal_barbarian,1
lightchest_syndicaterank3_barbarian,lightchest_syndicaterank3,1
lightchest_syndicaterank2_barbarian,azoth_currency,50
lightchest_syndicaterank2_barbarian,syndicateseal_barbarian,1
lightchest_syndicaterank2_barbarian,lightchest_syndicaterank2,1
lightchest_syndicaterank5_barbarian,azoth_currency,50
lightchest_syndicaterank5_barbarian,syndicateseal_barbarian,1
lightchest_syndicaterank5_barbarian,lightchest_syndicaterank5,1
lighthands_syndicaterank1_barbarian,azoth_currency,50
lighthands_syndicaterank1_barbarian,syndicateseal_barbarian,1
lighthands_syndicaterank1_barbarian,lighthands_syndicaterank1,1
lightchest_syndicaterank4_barbarian,azoth_currency,50
lightchest_syndicaterank4_barbarian,syndicateseal_barbarian,1
lightchest_syndicaterank4_barbarian,lightchest_syndicaterank4,1
lighthands_syndicaterank2_barbarian,azoth_currency,50
lighthands_syndicaterank2_barbarian,syndicateseal_barbarian,1
lighthands_syndicaterank2_barbarian,lighthands_syndicaterank2,1
lighthands_syndicaterank3_barbarian,azoth_currency,50
lighthands_syndicaterank3_barbarian,syndicateseal_barbarian,1
lighthands_syndicaterank3_barbarian,lighthands_syndicaterank3,1
lighthands_syndicaterank4_barbarian,azoth_currency,50
lighthands_syndicaterank4_barbarian,syndicateseal_barbarian,1
lighthands_syndicaterank4_barbarian,lighthands_syndicaterank4,1
lighthands_syndicaterank5_barbarian,azoth_currency,50
lighthands_syndicaterank5_barbarian,syndicateseal_barbarian,1
lighthands_syndicaterank5_barbarian,lighthands_syndicaterank5,1
mediumhands_marauderrank1_barbarian,azoth_currency,50
mediumhands_marauderrank1_barbarian,marauderseal_barbarian,1
mediumhands_marauderrank1_barbarian,mediumhands_marauderrank1,1
mediumhands_marauderrank2_barbarian,azoth_currency,50
mediumhands_marauderrank2_barbarian,marauderseal_barbarian,1
mediumhands_marauderrank2_barbarian,mediumhands_marauderrank2,1
mediumhands_marauderrank3_barbarian,azoth_currency,50
mediumhands_marauderrank3_barbarian,marauderseal_barbarian,1
mediumhands_marauderrank3_barbarian,mediumhands_marauderrank3,1
mediumhands_marauderrank4_barbarian,azoth_currency,50
mediumhands_marauderrank4_barbarian,marauderseal_barbarian,1
mediumhands_marauderrank4_barbarian,mediumhands_marauderrank4,1
mediumlegs_marauderrank3_barbarian,azoth_currency,50
mediumlegs_marauderrank3_barbarian,marauderseal_barbarian,1
mediumlegs_marauderrank3_barbarian,mediumlegs_marauderrank3,1
mediumlegs_marauderrank4_barbarian,azoth_currency,50
mediumlegs_marauderrank4_barbarian,marauderseal_barbarian,1
mediumlegs_marauderrank4_barbarian,mediumlegs_marauderrank4,1
mediumfeet_marauderrank1_barbarian,azoth_currency,50
mediumfeet_marauderrank1_barbarian,marauderseal_barbarian,1
mediumfeet_marauderrank1_barbarian,mediumfeet_marauderrank1,1
mediumlegs_marauderrank5_barbarian,azoth_currency,50
mediumlegs_marauderrank5_barbarian,marauderseal_barbarian,1
mediumlegs_marauderrank5_barbarian,mediumlegs_marauderrank5,1
mediumfeet_marauderrank2_barbarian,azoth_currency,50
mediumfeet_marauderrank2_barbarian,marauderseal_barbarian,1
mediumfeet_marauderrank2_barbarian,mediumfeet_marauderrank2,1
mediumhead_covenantrank2_barbarian,azoth_currency,50
mediumhead_covenantrank2_barbarian,covenantseal_barbarian,1
mediumhead_covenantrank2_barbarian,mediumhead_covenantrank2,1
mediumfeet_marauderrank4_barbarian,azoth_currency,50
mediumfeet_marauderrank4_barbarian,marauderseal_barbarian,1
mediumfeet_marauderrank4_barbarian,mediumfeet_marauderrank4,1
mediumfeet_marauderrank5_barbarian,azoth_currency,50
mediumfeet_marauderrank5_barbarian,marauderseal_barbarian,1
mediumfeet_marauderrank5_barbarian,mediumfeet_marauderrank5,1
mediumfeet_marauderrank3_barbarian,azoth_currency,50
mediumfeet_marauderrank3_barbarian,marauderseal_barbarian,1
mediumfeet_marauderrank3_barbarian,mediumfeet_marauderrank3,1
mediumhead_covenantrank1_barbarian,azoth_currency,50
mediumhead_covenantrank1_barbarian,covenantseal_barbarian,1
mediumhead_covenantrank1_barbarian,mediumhead_covenantrank1,1
mediumhead_covenantrank5_barbarian,azoth_currency,50
mediumhead_covenantrank5_barbarian,covenantseal_barbarian,1
