ID,Label,Count
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
mediumchest_covenantrank4,Reinforced Covenant Lumen Coat of the Brigand,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
mediumhands_covenantrank1,Reinforced Covenant Initiate Gloves of the Brigand,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
mediumhands_covenantrank3,Reinforced Covenant Excubitor Gloves of the Brigand,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
mediumhands_covenantrank2,Reinforced Covenant Templar Gloves of the Brigand,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
mediumchest_covenantrank5,Reinforced Covenant Adjudicator Coat of the Brigand,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
mediumhands_covenantrank4,Reinforced Covenant Lumen Gloves of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumchest_syndicaterank3,Reinforced Syndicate Chronicler Coat of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumchest_syndicaterank4,Reinforced Syndicate Cabalist Coat of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumchest_syndicaterank5,Reinforced Syndicate Alchemist Coat of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumhands_syndicaterank1,Reinforced Syndicate Adept Gloves of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumhands_syndicaterank2,Reinforced Syndicate Scrivener Gloves of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumhands_syndicaterank3,Reinforced Syndicate Chronicler Gloves of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumhands_syndicaterank4,Reinforced Syndicate Cabalist Gloves of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumhands_syndicaterank5,Reinforced Syndicate Alchemist Gloves of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumlegs_syndicaterank1,Reinforced Syndicate Adept Pants of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumlegs_syndicaterank2,Reinforced Syndicate Scrivener Pants of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumlegs_syndicaterank4,Reinforced Syndicate Cabalist Pants of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumlegs_syndicaterank3,Reinforced Syndicate Chronicler Pants of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumlegs_syndicaterank5,Reinforced Syndicate Alchemist Pants of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumfeet_syndicaterank1,Reinforced Syndicate Adept Shoes of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumfeet_syndicaterank2,Reinforced Syndicate Scrivener Shoes of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumfeet_syndicaterank4,Reinforced Syndicate Cabalist Shoes of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumfeet_syndicaterank3,Reinforced Syndicate Chronicler Shoes of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumfeet_syndicaterank5,Reinforced Syndicate Alchemist Shoes of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumhead_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Mask of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumhands_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Gloves of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumlegs_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Pants of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumchest_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Robes of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_barbarian,Syndicate Barbarian Seal,1
mediumfeet_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Boots of the Mage,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
heavychest_covenantinquisitort5,Reinforced Covenant Inquisitor Coat of the Warden,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
heavyhead_covenantinquisitort5,Reinforced Covenant Inquisitor Hat of the Warden,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
heavyhands_covenantinquisitort5,Reinforced Covenant Inquisitor Gauntlets of the Warden,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
heavylegs_covenantinquisitort5,Reinforced Covenant Inquisitor Pants of the Warden,1
azoth_currency,azoth_currency,1
covenantseal_barbarian,Covenant Barbarian Seal,1
heavyfeet_covenantinquisitort5,Reinforced Covenant Inquisitor Boots of the Warden,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
heavyhead_marauderrank1,Reinforced Marauder Soldier Helm of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
heavyhead_marauderrank2,Reinforced Marauder Gladiator Helm of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
heavyhead_marauderrank3,Reinforced Marauder Ravager Helm of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
heavyhead_marauderrank5,Reinforced Marauder Commander Helm of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
heavyhead_marauderrank4,Reinforced Marauder Destroyer Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhead_covenantrank2,Reinforced Covenant Templar Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhead_covenantrank3,Reinforced Covenant Excubitor Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhead_covenantrank4,Reinforced Covenant Lumen Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhead_covenantrank5,Reinforced Covenant Adjudicator Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavychest_covenantrank1,Reinforced Covenant Initiate Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavychest_covenantrank2,Reinforced Covenant Templar Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavychest_covenantrank4,Reinforced Covenant Lumen Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavychest_covenantrank3,Reinforced Covenant Excubitor Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavychest_covenantrank5,Reinforced Covenant Adjudicator Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhands_covenantrank1,Reinforced Covenant Initiate Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhands_covenantrank2,Reinforced Covenant Templar Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhands_covenantrank3,Reinforced Covenant Excubitor Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhands_covenantrank5,Reinforced Covenant Adjudicator Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyhands_covenantrank4,Reinforced Covenant Lumen Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavylegs_covenantrank2,Reinforced Covenant Templar Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavylegs_covenantrank1,Reinforced Covenant Initiate Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavylegs_covenantrank3,Reinforced Covenant Excubitor Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavylegs_covenantrank4,Reinforced Covenant Lumen Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavylegs_covenantrank5,Reinforced Covenant Adjudicator Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyfeet_covenantrank1,Reinforced Covenant Initiate Boots of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyfeet_covenantrank2,Reinforced Covenant Templar Boots of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyfeet_covenantrank3,Reinforced Covenant Excubitor Boots of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
heavyhead_syndicaterank1,Reinforced Syndicate Adept Helm of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
heavyhead_syndicaterank3,Reinforced Syndicate Chronicler Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyfeet_covenantrank4,Reinforced Covenant Lumen Boots of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
heavyfeet_covenantrank5,Reinforced Covenant Adjudicator Boots of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
heavyhead_syndicaterank4,Reinforced Syndicate Cabalist Helm of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
heavyhead_syndicaterank2,Reinforced Syndicate Scrivener Helm of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthead_marauderrank2,Reinforced Marauder Gladiator Headwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthead_marauderrank3,Reinforced Marauder Ravager Headwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthead_marauderrank4,Reinforced Marauder Destroyer Headwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightchest_marauderrank1,Reinforced Marauder Soldier Jacket of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthead_marauderrank5,Reinforced Marauder Commander Headwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightchest_marauderrank2,Reinforced Marauder Gladiator Jacket of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightchest_marauderrank3,Reinforced Marauder Ravager Jacket of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightchest_marauderrank4,Reinforced Marauder Destroyer Jacket of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightchest_marauderrank5,Reinforced Marauder Commander Jacket of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthands_marauderrank1,Reinforced Marauder Soldier Handcovers of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthead_marauderrank1,Reinforced Marauder Soldier Headwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthands_marauderrank2,Reinforced Marauder Gladiator Handcovers of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthands_marauderrank3,Reinforced Marauder Ravager Handcovers of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthands_marauderrank5,Reinforced Marauder Commander Handcovers of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lighthands_marauderrank4,Reinforced Marauder Destroyer Handcovers of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightlegs_marauderrank1,Reinforced Marauder Soldier Leggings of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightlegs_marauderrank2,Reinforced Marauder Gladiator Leggings of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightlegs_marauderrank3,Reinforced Marauder Ravager Leggings of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightlegs_marauderrank4,Reinforced Marauder Destroyer Leggings of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightfeet_marauderrank1,Reinforced Marauder Soldier Footwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightlegs_marauderrank5,Reinforced Marauder Commander Leggings of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightfeet_marauderrank2,Reinforced Marauder Gladiator Footwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightfeet_marauderrank3,Reinforced Marauder Ravager Footwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightfeet_marauderrank4,Reinforced Marauder Destroyer Footwear of the Priest,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
lighthead_covenantrank2,Reinforced Covenant Templar Headwear of the Priest,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
lighthead_covenantrank1,Reinforced Covenant Initiate Headwear of the Priest,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
lighthead_covenantrank4,Reinforced Covenant Lumen Headwear of the Priest,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
lighthead_covenantrank3,Reinforced Covenant Excubitor Headwear of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lighthead_syndicaterank4,Reinforced Syndicate Cabalist Headwear of the Priest,1
azoth_currency,azoth_currency,1
covenantseal_brigand,Covenant Brigand Seal,1
lighthead_covenantrank5,Reinforced Covenant Adjudicator Headwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_brigand,Marauder Brigand Seal,1
lightfeet_marauderrank5,Reinforced Marauder Commander Footwear of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lighthead_syndicaterank5,Reinforced Syndicate Alchemist Headwear of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightchest_syndicaterank1,Reinforced Syndicate Adept Jacket of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightchest_syndicaterank2,Reinforced Syndicate Scrivener Jacket of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightchest_syndicaterank4,Reinforced Syndicate Cabalist Jacket of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightchest_syndicaterank3,Reinforced Syndicate Chronicler Jacket of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lighthands_syndicaterank1,Reinforced Syndicate Adept Handcovers of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lighthands_syndicaterank2,Reinforced Syndicate Scrivener Handcovers of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightchest_syndicaterank5,Reinforced Syndicate Alchemist Jacket of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lighthands_syndicaterank3,Reinforced Syndicate Chronicler Handcovers of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lighthands_syndicaterank4,Reinforced Syndicate Cabalist Handcovers of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lighthands_syndicaterank5,Reinforced Syndicate Alchemist Handcovers of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightlegs_syndicaterank1,Reinforced Syndicate Adept Leggings of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightlegs_syndicaterank2,Reinforced Syndicate Scrivener Leggings of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightlegs_syndicaterank3,Reinforced Syndicate Chronicler Leggings of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightlegs_syndicaterank5,Reinforced Syndicate Alchemist Leggings of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightlegs_syndicaterank4,Reinforced Syndicate Cabalist Leggings of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightfeet_syndicaterank1,Reinforced Syndicate Adept Footwear of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightfeet_syndicaterank3,Reinforced Syndicate Chronicler Footwear of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightfeet_syndicaterank4,Reinforced Syndicate Cabalist Footwear of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightfeet_syndicaterank5,Reinforced Syndicate Alchemist Footwear of the Priest,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
mediumhead_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Mask of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
mediumhands_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Gloves of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
mediumlegs_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Pants of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
mediumchest_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Robes of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
mediumfeet_syndicateplaguedoctort5,Reinforced Syndicate Plague Doctor Boots of the Mage,1
azoth_currency,azoth_currency,1
syndicateseal_brigand,Syndicate Brigand Seal,1
lightfeet_syndicaterank2,Reinforced Syndicate Scrivener Footwear of the Priest,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavyhands_marauderrank4,Reinforced Marauder Destroyer Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavylegs_marauderrank1,Reinforced Marauder Soldier Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavyhands_marauderrank5,Reinforced Marauder Commander Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavylegs_marauderrank2,Reinforced Marauder Gladiator Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavylegs_marauderrank3,Reinforced Marauder Ravager Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavylegs_marauderrank4,Reinforced Marauder Destroyer Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavylegs_marauderrank5,Reinforced Marauder Commander Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavyfeet_marauderrank4,Reinforced Marauder Destroyer Boots of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavyfeet_marauderrank5,Reinforced Marauder Commander Boots of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavyfeet_marauderrank2,Reinforced Marauder Gladiator Boots of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavyfeet_marauderrank3,Reinforced Marauder Ravager Boots of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
heavyfeet_marauderrank1,Reinforced Marauder Soldier Boots of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhead_covenantrank1,Reinforced Covenant Initiate Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhead_covenantrank3,Reinforced Covenant Excubitor Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhead_covenantrank4,Reinforced Covenant Lumen Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhead_covenantrank2,Reinforced Covenant Templar Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhead_covenantrank5,Reinforced Covenant Adjudicator Helm of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavychest_covenantrank2,Reinforced Covenant Templar Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavychest_covenantrank1,Reinforced Covenant Initiate Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavychest_covenantrank3,Reinforced Covenant Excubitor Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavychest_covenantrank4,Reinforced Covenant Lumen Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhands_covenantrank1,Reinforced Covenant Initiate Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavychest_covenantrank5,Reinforced Covenant Adjudicator Breastplate of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhands_covenantrank3,Reinforced Covenant Excubitor Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhands_covenantrank2,Reinforced Covenant Templar Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhands_covenantrank5,Reinforced Covenant Adjudicator Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
covenantseal_occultist,Covenant Occultist Seal,1
heavyhands_covenantrank4,Reinforced Covenant Lumen Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavyhands_syndicaterank4,Reinforced Syndicate Cabalist Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavyhands_syndicaterank5,Reinforced Syndicate Alchemist Gauntlets of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavylegs_syndicaterank1,Reinforced Syndicate Adept Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavylegs_syndicaterank2,Reinforced Syndicate Scrivener Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavylegs_syndicaterank4,Reinforced Syndicate Cabalist Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavylegs_syndicaterank5,Reinforced Syndicate Alchemist Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavyfeet_syndicaterank1,Reinforced Syndicate Adept Boots of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavyfeet_syndicaterank3,Reinforced Syndicate Chronicler Boots of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavylegs_syndicaterank3,Reinforced Syndicate Chronicler Legguards of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavyfeet_syndicaterank4,Reinforced Syndicate Cabalist Boots of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumhead_marauderrank1,Reinforced Marauder Soldier Hat of the Brigand,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavyfeet_syndicaterank2,Reinforced Syndicate Scrivener Boots of the Barbarian,1
azoth_currency,azoth_currency,1
syndicateseal_occultist,Syndicate Occultist Seal,1
heavyfeet_syndicaterank5,Reinforced Syndicate Alchemist Boots of the Barbarian,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumhead_marauderrank2,Reinforced Marauder Gladiator Hat of the Brigand,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumhead_marauderrank3,Reinforced Marauder Ravager Hat of the Brigand,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumhead_marauderrank4,Reinforced Marauder Destroyer Hat of the Brigand,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumchest_marauderrank1,Reinforced Marauder Soldier Coat of the Brigand,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumchest_marauderrank2,Reinforced Marauder Gladiator Coat of the Brigand,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumhead_marauderrank5,Reinforced Marauder Commander Hat of the Brigand,1
azoth_currency,azoth_currency,1
marauderseal_occultist,Marauder Occultist Seal,1
mediumchest_marauderrank3,Reinforced Marauder Ravager Coat of the Brigand,1
